title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Toyota Hilux D-4D Automatic 2011,7500000,Sialkot,2011,105000,Diesel,Automatic,Islamabad,White,Local,3000,17/04/2024,High,High,Wednesday,13
Daihatsu Cuore CX 2007,850000,Sialkot,2007,123516,Petrol,Not Available,Sialkot,Grey,Local,800,17/04/2024,Low,High,Wednesday,17
Toyota Corolla Altis 1.8 2009,2400000,Islamabad,2009,120000,Petrol,Not Available,Islamabad,White,Local,1800,17/04/2024,Medium,High,Wednesday,15
Chevrolet Joy 2007,1150000,Islamabad,2007,123,Petrol,Automatic,Karachi,Nardo Grey,Imported,1000,17/04/2024,Low,Low,Wednesday,17
Toyota Corolla XLi 2007,1975000,Islamabad,2007,70000,Petrol,Not Available,Punjab,White,Local,1300,17/04/2024,Low,Medium,Wednesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2010,2700000,Peshawar,2010,163,Petrol,Automatic,Islamabad,White,Local,1800,17/04/2024,Medium,Low,Wednesday,14
Toyota Corolla Altis SR 1.6 2012,3450000,Lahore,2012,26000,Petrol,Not Available,Lahore,White,Local,1600,17/04/2024,Medium,Low,Wednesday,12
Suzuki Mehran VX 2011,1000000,Islamabad,2011,50000,Petrol,Not Available,Islamabad,Snow White Pearl,Local,800,17/04/2024,Low,Low,Wednesday,13
Daihatsu Esse D 2007,1600000,Lahore,2007,100000,Petrol,Automatic,Lahore,White,Imported,660,17/04/2024,Low,Medium,Wednesday,17
Suzuki Cultus EURO II 2012,1350000,Jaranwala,2012,75000,Petrol,Not Available,Lahore,Green,Local,1000,17/04/2024,Low,Medium,Wednesday,12
Toyota Corolla XLi VVTi 2008,1700000,Rawalpindi,2008,298248,Petrol,Not Available,Lahore,Black,Local,1300,17/04/2024,Low,High,Wednesday,16
Toyota Passo 2012,1814999,Lahore,2012,250000,Petrol,Automatic,Islamabad,Green,Imported,1000,17/04/2024,Low,High,Wednesday,12
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2010,2350000,Sialkot,2010,150000,Petrol,Automatic,Lahore,Metalic,Local,1800,17/04/2024,Medium,High,Wednesday,14
Suzuki Bolan 1987,270000,Karachi,2008,66000,Not Available,Not Available,Sindh,White,Local,800,17/04/2024,Low,Medium,Wednesday,16
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2008,2000000,Karachi,2008,109000,Petrol,Automatic,Karachi,Black,Local,1800,17/04/2024,Low,High,Wednesday,16
Toyota Corolla GLi 1.3 VVTi 2009,2180000,Karachi,2009,248500,Petrol,Not Available,Karachi,Shimmer Green Metalic Like Silver,Local,1300,17/04/2024,Low,High,Wednesday,15
Honda City i-DSI 2007,1750000,Bahawalpur,2007,100000,Petrol,Not Available,Sindh,Black,Local,1300,17/04/2024,Low,Medium,Wednesday,17
Nissan Sunny 1986,550000,Peshawar,2009,123,Not Available,Not Available,Lahore,Grey,Local,1300,17/04/2024,Low,Low,Wednesday,15
Mitsubishi Pajero 1986,1140000,Lahore,2010,100000,Petrol,Automatic,Gujranwala,Silver,Local,2700,17/04/2024,Low,Medium,Wednesday,14
Toyota Corolla XLi VVTi 2009,2030000,Rawalpindi,2009,124000,Petrol,Not Available,Islamabad,Black,Local,1300,17/04/2024,Low,High,Wednesday,15
Honda Civic VTi Prosmatec 1.8 i-VTEC 2012,2200000,Karachi,2012,80000,Petrol,Automatic,Karachi,Urban Titanium,Local,1800,17/04/2024,Low,Medium,Wednesday,12
Toyota Aqua S 2012,3250000,Karachi,2012,91000,Hybrid,Automatic,Sindh,Silver,Imported,1500,17/04/2024,Medium,Medium,Wednesday,12
Suzuki Cultus VXR (CNG) 2007,844999,Karachi,2007,123000,Petrol,Not Available,Karachi,Blue,Local,1000,17/04/2024,Low,High,Wednesday,17
Mercedes Benz E Class E200 2007,4200000,Lahore,2007,123000,Petrol,Automatic,Punjab,Black,Imported,1800,17/04/2024,High,High,Wednesday,17
Honda Freed 2012,4200000,Peshawar,2012,140000,Petrol,Automatic,Islamabad,Beige,Imported,1500,17/04/2024,High,High,Wednesday,12
Honda City 1.3 i-VTEC 2009,2150000,Okara,2009,144000,Petrol,Not Available,Sindh,Navy,Local,1300,17/04/2024,Low,High,Wednesday,15
Suzuki Ravi 2011,1100000,Abbottabad,2011,97200,Not Available,Not Available,Abbottabad,White,Local,800,17/04/2024,Low,Medium,Wednesday,13
Toyota Prius G 1.5 2007,3000000,Peshawar,2007,135400,Hybrid,Automatic,Lahore,Silver,Imported,1500,17/04/2024,Medium,High,Wednesday,17
Suzuki Alto VXR 2012,1170000,Lala musa,2012,150000,Petrol,Not Available,Lahore,Solid White,Local,1000,17/04/2024,Low,High,Wednesday,12
Toyota Corolla Altis Cruisetronic 1.8 2011,3550000,Sambrial,2011,85000,Petrol,Automatic,Islamabad,Green,Local,1800,17/04/2024,Medium,Medium,Wednesday,13
Toyota Rav4 Sport 2008,3750000,Karachi,2008,210000,Petrol,Automatic,Sindh,Black Mica,Imported,2400,17/04/2024,Medium,High,Wednesday,16
Suzuki Mehran VXR 2012,1125000,Faisalabad,2012,60500,Petrol,Not Available,Faisalabad,Grey,Local,800,17/04/2024,Low,Medium,Wednesday,12
Toyota Passo G 1.0 2008,2200000,Lahore,2008,110000,Petrol,Automatic,Punjab,Snow White,Imported,1000,17/04/2024,Low,High,Wednesday,16
Suzuki Cultus VXRi 2010,1100000,Karachi,2010,145000,Petrol,Not Available,Karachi,White,Local,1000,17/04/2024,Low,High,Wednesday,14
Toyota Passo Plus Hana C 2012,2575000,Islamabad,2012,120130,Petrol,Automatic,Islamabad,Silver,Imported,1000,17/04/2024,Medium,High,Wednesday,12
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2008,2150000,Vehari,2008,158907,Petrol,Automatic,Islamabad,Silver,Local,1800,17/04/2024,Low,High,Wednesday,16
Suzuki Cultus VXRi 2007,1019999,Gujar khan,2007,68000,Petrol,Not Available,Lahore,Solid White,Local,1000,17/04/2024,Low,Medium,Wednesday,17
Suzuki Swift DLX 1.3 Navigation  2012,1950000,Rawalpindi,2012,129000,Petrol,Not Available,Islamabad,Grey,Local,1300,17/04/2024,Low,High,Wednesday,12
Toyota Corolla 1986,1400000,Rawalpindi,2008,100000,Petrol,Not Available,Islamabad,Red,Imported,1300,17/04/2024,Low,Medium,Wednesday,16
Toyota Corolla XLi 2008,1900000,Dina,2008,300000,Petrol,Not Available,Lahore,Unlisted,Local,1300,17/04/2024,Low,High,Wednesday,16
Suzuki Cultus EURO II 2012,1375000,Jhang,2012,80000,Petrol,Not Available,Lahore,Graphite Grey,Local,1000,17/04/2024,Low,Medium,Wednesday,12
Suzuki Bolan VX (CNG) 2007,700000,Okara,2007,100000,Petrol,Not Available,Sindh,Solid White,Local,800,17/04/2024,Low,Medium,Wednesday,17
Nissan Sunny 1988,800000,Burewala,2009,100000,Petrol,Automatic,Lahore,Beige,Imported,1500,17/04/2024,Low,Medium,Wednesday,15
Suzuki Mehran VX 2011,650000,Kamoke,2011,100000,Petrol,Not Available,Gujranwala,Black,Local,800,17/04/2024,Low,Medium,Wednesday,13
Toyota Corolla XLi VVTi 2009,2150000,Sargodha,2009,380895,Petrol,Not Available,Hafizabad,Black,Local,1300,17/04/2024,Low,High,Wednesday,15
Toyota Corolla GLi 1.3 VVTi 2012,2330000,Karachi,2012,12200,Petrol,Not Available,Sindh,Red,Local,1300,17/04/2024,Medium,Low,Wednesday,12
Nissan Sunny 1985,590000,Islamabad,2008,320000,Petrol,Not Available,Sialkot,Grey,Imported,1300,17/04/2024,Low,High,Wednesday,16
Toyota Vitz F 1.0 2007,2235000,Karachi,2007,105000,Petrol,Automatic,Karachi,Black,Imported,1000,17/04/2024,Medium,High,Wednesday,17
Suzuki Swift DLX 1.3 2011,1839999,Faisalabad,2011,190000,Petrol,Not Available,Islamabad,Silky Silver,Local,1300,17/04/2024,Low,High,Wednesday,13
Toyota Corolla XLi VVTi Limited Edition 2010,2150000,Sahiwal,2010,150000,Petrol,Not Available,Multan,Attitude Black,Local,1300,17/04/2024,Low,High,Wednesday,14
Toyota Prius G Touring Selection Leather Package 1.8 2010,5000000,Rawalpindi,2010,62000,Hybrid,Automatic,Islamabad,Super White,Imported,1800,17/04/2024,High,Medium,Wednesday,14
Suzuki Cultus VXRi 2011,1230000,Rahim yar khan,2011,140000,Petrol,Not Available,Karachi,Grey,Local,1000,17/04/2024,Low,High,Wednesday,13
Mitsubishi Minicab Bravo 2011,1350000,Lahore,2011,141349,Petrol,Automatic,Lahore,White,Imported,660,17/04/2024,Low,High,Wednesday,13
Suzuki Swift DLX 1.3 2010,1600000,Karachi,2010,253000,Petrol,Not Available,Karachi,Solid White,Local,1300,17/04/2024,Low,High,Wednesday,14
Suzuki Alto 2010,2350000,Peshawar,2010,167091,Petrol,Automatic,Peshawar,White,Imported,660,17/04/2024,Medium,High,Wednesday,14
Toyota Vitz iLL 1.0 2008,2100000,Faisalabad,2008,220000,Petrol,Automatic,Punjab,Silver,Imported,1000,17/04/2024,Low,High,Wednesday,16
Suzuki Alto 2010,1950000,Lahore,2010,165000,Petrol,Automatic,Punjab,White,Imported,660,17/04/2024,Low,High,Wednesday,14
Toyota Corolla XLi 2007,2000000,Swabi,2007,35000,Petrol,Not Available,Lahore,Super White,Local,1300,17/04/2024,Low,Low,Wednesday,17
Honda City 1.3 i-VTEC 2009,2450000,Fateh jang,2009,190000,Petrol,Not Available,Islamabad,Crystal Black Pearl,Local,1300,17/04/2024,Medium,High,Wednesday,15
Suzuki Wagon R Stingray Limited 2012,2000000,Karachi,2012,100000,Petrol,Automatic,Karachi,Burgundy,Imported,660,17/04/2024,Low,Medium,Wednesday,12
Suzuki Mehran VXR 2007,620000,Gujar khan,2007,60000,Petrol,Not Available,Lahore,Snow White Pearl,Local,800,17/04/2024,Low,Medium,Wednesday,17
Toyota Prius G 1.8 2011,4600000,Chakwal,2011,152000,Hybrid,Automatic,Lahore,Super White,Imported,1800,17/04/2024,High,High,Wednesday,13
Suzuki Alto VXR 2011,1300000,Rawalpindi,2011,125000,Petrol,Not Available,Islamabad,Silver,Local,1000,17/04/2024,Low,High,Wednesday,13
Suzuki Mehran VXR 2011,860000,Lahore,2011,592566,Petrol,Not Available,Punjab,Turquoise,Local,800,17/04/2024,Low,High,Wednesday,13
Toyota Corolla 2007,2375000,Islamabad,2007,95000,Petrol,Automatic,Lahore,Blue,Imported,1300,17/04/2024,Medium,Medium,Wednesday,17
Suzuki Swift DLX 1.3 2010,1800000,Karachi,2010,76000,Petrol,Not Available,Karachi,Graphite Grey,Local,1300,17/04/2024,Low,Medium,Wednesday,14
Toyota Prado TX Limited 2.7 2012,15800000,Islamabad,2012,98000,Petrol,Automatic,Karachi,Super White,Imported,2700,17/04/2024,High,Medium,Wednesday,12
Suzuki Cultus VXRi 2010,1200000,Sahiwal,2010,100000,Petrol,Not Available,Sindh,Grey,Local,1000,17/04/2024,Low,Medium,Wednesday,14
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2275000,Lahore,2009,113854,Petrol,Automatic,Lahore,Beige Metallic,Local,1800,17/04/2024,Medium,High,Wednesday,15
Toyota Passo 2012,2600000,Islamabad,2012,224903,Petrol,Automatic,Punjab,Burgundy,Imported,1000,17/04/2024,Medium,High,Wednesday,12
Toyota Corolla XLi VVTi 2012,2845000,Multan,2012,113000,Petrol,Not Available,Multan,White,Local,1300,17/04/2024,Medium,High,Wednesday,12
Suzuki Cultus VXL 2007,850000,Faisalabad,2007,80000,Petrol,Not Available,Lahore,Indigo,Imported,1000,17/04/2024,Low,Medium,Wednesday,17
Honda City 1.3 i-VTEC 2009,2350000,Lahore,2009,132000,Petrol,Not Available,Punjab,Modern Steel Metallic,Local,1300,17/04/2024,Medium,High,Wednesday,15
Toyota Corolla GLi Automatic 1.6 VVTi 2011,2350000,Lahore,2011,189000,Petrol,Automatic,Islamabad,Green,Local,1600,17/04/2024,Medium,High,Wednesday,13
Toyota Corolla XLi VVTi 2010,2125000,Karachi,2010,179000,Petrol,Not Available,Sindh,White,Local,1300,17/04/2024,Low,High,Wednesday,14
Toyota Allion A15 G Package 2007,2600000,Karachi,2007,102000,Petrol,Automatic,Sindh,Maroon,Imported,1500,17/04/2024,Medium,High,Wednesday,17
Toyota Corolla Altis 1.8 2010,2750000,Gujranwala,2010,186000,Petrol,Not Available,Lahore,Black,Local,1800,17/04/2024,Medium,High,Wednesday,14
Suzuki Swift DLX 1.3 2012,1800000,Lahore,2012,95000,Petrol,Not Available,Lahore,Maroon,Local,1300,17/04/2024,Low,Medium,Wednesday,12
Suzuki Alto VXR 2011,1175000,Rawalpindi,2011,150000,Petrol,Not Available,Lahore,Solid White,Local,1000,17/04/2024,Low,High,Wednesday,13
Honda Civic VTi Prosmatec 1.8 i-VTEC 2007,1889000,Lahore,2007,240000,Petrol,Automatic,Lahore,Grey,Local,1800,17/04/2024,Low,High,Wednesday,17
Toyota Corolla GLi Automatic 1.6 VVTi 2011,3075000,Khanpur,2011,96000,Petrol,Automatic,Karachi,Black,Local,1600,17/04/2024,Medium,Medium,Wednesday,13
Suzuki Cultus VXRi 2007,919999,Muzaffarabad,2007,100000,Petrol,Not Available,Punjab,White,Local,1000,17/04/2024,Low,Medium,Wednesday,17
Honda Freed 2012,3345000,Karachi,2012,85200,Hybrid,Automatic,Karachi,Black,Imported,1500,17/04/2024,Medium,Medium,Wednesday,12
Suzuki Alto VXR 2011,1075000,Sahiwal,2011,70100,Petrol,Not Available,Sindh,Green,Local,1000,17/04/2024,Low,Medium,Wednesday,13
Toyota Corolla GLi 1.3 VVTi 2010,3300000,Islamabad,2010,220000,Petrol,Not Available,Islamabad,Black,Local,1300,17/04/2024,Medium,High,Wednesday,14
Suzuki Alto VXR 2010,1275000,Lahore,2010,50000,Petrol,Not Available,Punjab,Graphite Grey,Local,1000,17/04/2024,Low,Low,Wednesday,14
Toyota Prius S 1.5 2011,3700000,Islamabad,2011,175000,Petrol,Automatic,Islamabad,Silver,Imported,1497,17/04/2024,Medium,High,Wednesday,13
Suzuki Alto VXR 2012,1230000,Islamabad,2012,279000,Petrol,Not Available,Lahore,Grey,Local,1000,17/04/2024,Low,High,Wednesday,12
Honda City i-DSI 2007,2000000,Hafizabad,2007,90000,Petrol,Not Available,Islamabad,Alabaster Silver,Local,1300,17/04/2024,Low,Medium,Wednesday,17
Toyota Corolla Altis Cruisetronic 1.6 2012,3050000,Karachi,2012,91800,Petrol,Automatic,Sindh,Celestial Black,Local,1600,17/04/2024,Medium,Medium,Wednesday,12
Toyota Corolla Hybrid 2010,3800000,Mardan,2010,245000,Petrol,Automatic,Lahore,Black,Imported,1500,17/04/2024,Medium,High,Wednesday,14
Toyota Vitz RS 1.5 2007,3100000,Karachi,2007,84000,Petrol,Not Available,Sindh,Black Sand Pearl,Imported,1500,17/04/2024,Medium,Medium,Wednesday,17
Toyota Prado TX 2.7 2008,8900000,Chakwal,2008,99345,Petrol,Automatic,Islamabad,Beige,Imported,2700,17/04/2024,High,Medium,Wednesday,16
Daihatsu Hijet Special 2009,1390000,Lahore,2009,180890,Petrol,Automatic,Lahore,White,Imported,660,17/04/2024,Low,High,Wednesday,15
Suzuki Alto VXR (CNG) 2010,1050000,Peshawar,2010,123456,Petrol,Not Available,Rahim Yar Khan,Green,Local,1000,17/04/2024,Low,High,Wednesday,14
Honda Civic VTi Prosmatec 1.8 i-VTEC 2009,1995000,Faisalabad,2009,123456,Petrol,Automatic,Lahore,Grey,Local,1800,17/04/2024,Low,High,Wednesday,15
Suzuki Cultus VXR 2007,900000,Phalia,2007,80000,Petrol,Not Available,Jhelum,Dark Blue,Local,1000,17/04/2024,Low,Medium,Wednesday,17
Suzuki Alto VXR 2010,850000,Karachi,2010,12348,Petrol,Not Available,Sindh,Graphite Grey,Local,1000,17/04/2024,Low,Low,Wednesday,14
Toyota Hilux D-4D Automatic 2010,6200000,Lahore,2010,140000,Diesel,Automatic,Sindh,White,Imported,3000,17/04/2024,High,High,Wednesday,14
Toyota Prius G 1.5 2007,2895000,Islamabad,2007,145000,Hybrid,Automatic,Islamabad,Super White,Imported,1500,17/04/2024,Medium,High,Wednesday,17
Suzuki Alto VXR (CNG) 2008,985000,Karachi,2008,159000,Petrol,Not Available,Sindh,Blue,Local,1000,17/04/2024,Low,High,Wednesday,16
Hyundai Santro 2008,1250000,Lahore,2008,150896,Petrol,Automatic,Punjab,Blue,Local,1000,17/04/2024,Low,High,Wednesday,16
Toyota Corolla Altis 1.8 2011,2350000,Islamabad,2011,248000,Petrol,Not Available,Islamabad,White,Local,1800,17/04/2024,Medium,High,Wednesday,13
Toyota Land Cruiser ZX 2012,35000000,Gujranwala,2012,171603,Petrol,Automatic,Islamabad,White,Imported,4600,17/04/2024,High,High,Wednesday,12
Suzuki Liana LXi Sport 2008,1250000,Rahim yar khan,2008,110000,Petrol,Not Available,Sindh,Pearl Black,Local,1300,17/04/2024,Low,High,Wednesday,16
Suzuki Swift DLX 1.3 2012,2200000,Mansehra,2012,79000,Petrol,Not Available,Sindh,Silky Silver,Local,1300,17/04/2024,Low,Medium,Wednesday,12
Toyota Corolla XLi VVTi 2009,2550000,Mandra,2009,145000,Petrol,Not Available,Islamabad,Black,Local,1300,17/04/2024,Medium,High,Wednesday,15
Honda City i-DSI Vario 2008,2100000,Lahore,2008,199309,Petrol,Automatic,Punjab,Metallic Grey,Local,1300,17/04/2024,Low,High,Wednesday,16
Toyota Corolla Altis SR Cruisetronic 1.8 2008,2650000,Karachi,2008,110000,Petrol,Automatic,Karachi,Black,Local,1800,17/04/2024,Medium,High,Wednesday,16
Toyota Corolla GLi 1.3 VVTi 2012,3500000,Rawalpindi,2012,128000,Petrol,Not Available,Islamabad,Black,Local,1300,17/04/2024,Medium,High,Wednesday,12
Honda Fit Shuttle Hybrid 1.3 2012,2925000,Karachi,2012,85100,Hybrid,Automatic,Karachi,Electric Blue,Imported,1300,17/04/2024,Medium,Medium,Wednesday,12
Toyota Corolla XLi VVTi 2011,2200000,Lahore,2011,175000,Petrol,Not Available,Lahore,Attitude Black,Local,1300,17/04/2024,Low,High,Wednesday,13
Toyota Passo 2011,2470000,Peshawar,2011,162000,Petrol,Automatic,Islamabad,Silver,Imported,1000,17/04/2024,Medium,High,Wednesday,13
Suzuki Mehran VX (CNG) 2011,830000,Multan,2011,720000,Petrol,Not Available,Lahore,White,Local,800,17/04/2024,Low,High,Wednesday,13
Honda City i-DSI Vario 2007,1950000,Rawalpindi,2007,96000,Petrol,Automatic,Sindh,Crystal Black,Local,1300,17/04/2024,Low,Medium,Wednesday,17
Toyota Corolla XLi VVTi 2009,2280000,Islamabad,2009,319000,Petrol,Not Available,Islamabad,Attitude Black,Local,1300,17/04/2024,Medium,High,Wednesday,15
Toyota Corolla GLi 1.3 VVTi 2010,3100000,Islamabad,2010,117000,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,17/04/2024,Medium,High,Wednesday,14
Suzuki Alto VXR 2008,880000,Islamabad,2008,100000,Petrol,Not Available,Rawalpindi,Silky Silver,Local,1000,17/04/2024,Low,Medium,Wednesday,16
Suzuki Mehran VXR 2011,625000,Karachi,2011,100000,Petrol,Not Available,Karachi,Gray Metallic,Local,800,17/04/2024,Low,Medium,Wednesday,13
Nissan Sunny 1985,660000,Lahore,2007,1234,Petrol,Not Available,Rawalpindi,White,Imported,1300,17/04/2024,Low,Low,Wednesday,17
Suzuki Mehran VX 2010,830000,Rawalpindi,2010,1234,Petrol,Not Available,Lahore,White,Local,800,17/04/2024,Low,Low,Wednesday,14
Toyota Prius Alpha G 2012,4500000,Karachi,2012,104000,Hybrid,Automatic,Karachi,Mellinnum Silver,Imported,1800,17/04/2024,High,High,Wednesday,12
Nissan Sunny EX Saloon 1.3 1987,1600000,Islamabad,2009,100000,Petrol,Automatic,Islamabad,White,Imported,1300,17/04/2024,Low,Medium,Wednesday,15
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2007,2490000,Swabi,2007,115555,Petrol,Automatic,Lahore,Crystal Black,Local,1800,17/04/2024,Medium,High,Wednesday,17
Toyota Corolla XLi 2007,1760000,Nowshera,2007,350000,Petrol,Not Available,Lahore,Black Mica,Local,1300,17/04/2024,Low,High,Wednesday,17
Toyota Mark X 250G F Package Smart Edition 2007,4100000,Islamabad,2007,120000,Petrol,Automatic,Islamabad,White,Imported,2500,17/04/2024,High,High,Wednesday,17
Toyota Corolla XLi VVTi 2009,2300000,Chakwal,2009,22222,Petrol,Not Available,Lahore,Black,Local,1300,17/04/2024,Medium,Low,Wednesday,15
Suzuki Liana RXi 2009,1200000,Karachi,2009,180,Petrol,Not Available,Sindh,White,Local,1300,17/04/2024,Low,Low,Wednesday,15
Suzuki Alto VXR (CNG) 2010,1085000,Multan,2010,200000,Petrol,Not Available,Bahawalpur,White,Local,1000,17/04/2024,Low,High,Wednesday,14
Suzuki Cultus VXRi 2008,980000,Quetta,2008,111111,Petrol,Not Available,Sindh,Grey,Local,1000,17/04/2024,Low,High,Wednesday,16
Suzuki Mehran VX (CNG) 2012,1190000,Mansehra,2012,105000,Petrol,Not Available,Punjab,White,Local,800,17/04/2024,Low,High,Wednesday,12
Toyota Corolla GLi 1.3 VVTi 2012,3000000,Jhang,2012,1,Petrol,Not Available,Lahore,Silver,Local,1300,17/04/2024,Medium,Low,Wednesday,12
Daihatsu Tanto 2007,1680000,Peshawar,2007,160000,Petrol,Automatic,Lahore,Silver,Imported,660,17/04/2024,Low,High,Wednesday,17
SsangYong Stavic 2007,2580000,Lahore,2007,105000,Diesel,Automatic,Punjab,Silver,Imported,2700,17/04/2024,Medium,High,Wednesday,17
Suzuki Mehran VXR 2008,630000,Sahiwal,2008,123,Petrol,Not Available,Punjab,White,Local,800,17/04/2024,Low,Low,Wednesday,16
Suzuki Ravi Euro II 2011,900000,Islamabad,2011,110000,Petrol,Not Available,Islamabad,White,Local,800,17/04/2024,Low,High,Wednesday,13
Suzuki Mehran VX 2011,795000,Islamabad,2011,94000,Petrol,Not Available,Sindh,Maroon,Local,800,17/04/2024,Low,Medium,Wednesday,13
Toyota Prius G Touring Selection Leather Package 1.8 2012,4750000,Lahore,2012,100000,Hybrid,Automatic,Lahore,Black,Imported,1800,17/04/2024,High,Medium,Wednesday,12
Suzuki Cultus VXRi (CNG) 2008,1160000,Islamabad,2008,98000,Petrol,Not Available,Islamabad,Grey,Local,1000,17/04/2024,Low,Medium,Wednesday,16
Honda CR-Z Sports Hybrid Alpha 2010,2950000,Peshawar,2010,90000,Petrol,Automatic,Punjab,Polished Metal Metallic,Imported,1500,17/04/2024,Medium,Medium,Wednesday,14
Toyota Corolla SE Limited 1988,1650000,Khushab,2007,150000,Petrol,Automatic,Lahore,White,Imported,1500,17/04/2024,Low,High,Wednesday,17
Daihatsu Hijet 2008,1350000,Gujar khan,2008,317285,Petrol,Not Available,Islamabad,Silver,Imported,660,17/04/2024,Low,High,Wednesday,16
Suzuki Mehran VXR (CNG) 2012,750000,Karachi,2012,42925,Petrol,Not Available,Karachi,Grey,Local,800,17/04/2024,Low,Low,Wednesday,12
Mercedes Benz C Class C180 2009,5800000,Gujranwala,2009,80000,Petrol,Automatic,Lahore,Diamond Silver Metallic,Imported,1800,17/04/2024,High,Medium,Wednesday,15
Toyota Corolla XLi 2008,1630000,Bannu,2008,100000,Petrol,Not Available,Lahore,Super White,Local,1300,17/04/2024,Low,Medium,Wednesday,16
Toyota Prius S 1.5 2010,2980000,Peshawar,2010,104408,Hybrid,Automatic,Lahore,Silver,Imported,1497,17/04/2024,Medium,High,Wednesday,14
Mitsubishi Lancer 1986,680000,Wah cantt,2007,200000,Petrol,Not Available,Gujranwala,Blue,Imported,1300,17/04/2024,Low,High,Wednesday,17
Toyota Probox 2007,1900000,Islamabad,2007,225000,Petrol,Not Available,Islamabad,White,Imported,1300,17/04/2024,Low,High,Wednesday,17
Toyota Corolla GLi Automatic 1.6 VVTi 2011,3495000,Islamabad,2011,113000,Petrol,Automatic,Lahore,Silver Metallic,Local,1600,17/04/2024,Medium,High,Wednesday,13
Mercedes Benz C Class C200 2007,6400000,Lahore,2007,127000,Petrol,Automatic,Lahore,Black,Imported,1800,17/04/2024,High,High,Wednesday,17
Honda City i-DSI 2008,1975000,Faisalabad,2008,150000,Petrol,Not Available,Punjab,Metallic Grey,Local,1300,17/04/2024,Low,High,Wednesday,16
Suzuki Mehran VX 2010,975000,Rawalpindi,2010,25000,Petrol,Not Available,Punjab,Gray Metallic,Local,800,17/04/2024,Low,Low,Wednesday,14
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,3500000,Lahore,2012,175000,Petrol,Automatic,Lahore,Black,Local,1800,17/04/2024,Medium,High,Wednesday,12
Toyota Corolla GLi 1.3 VVTi 2011,2800000,Wah cantt,2011,9999,Petrol,Not Available,Lahore,Blue,Local,1300,17/04/2024,Medium,Low,Wednesday,13
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2325000,Lahore,2009,149000,Petrol,Automatic,Lahore,Black,Local,1800,17/04/2024,Medium,High,Wednesday,15
Toyota Corolla Altis SR Cruisetronic 1.8 2009,2600000,Karachi,2009,133000,Petrol,Automatic,Karachi,Gold,Local,1800,17/04/2024,Medium,High,Wednesday,15
Suzuki APV GLX (CNG) 2007,2100000,Okara,2007,78000,Petrol,Not Available,Sindh,Bronze,Local,1500,17/04/2024,Low,Medium,Wednesday,17
Suzuki Alto VXR (CNG) 2012,990000,Karachi,2012,123456,Petrol,Not Available,Sindh,Solid White,Local,1000,17/04/2024,Low,High,Wednesday,12
Toyota Vitz B Intelligent Package 1.0 2008,2380000,Peshawar,2008,130000,Petrol,Automatic,Punjab,Purple,Imported,1000,17/04/2024,Medium,High,Wednesday,16
Suzuki FX GA 1986,300000,Islamabad,2008,1234,Petrol,Not Available,Islamabad,Beige,Local,800,17/04/2024,Low,Low,Wednesday,16
Suzuki Alto VXR 2011,1100000,Swatmingora,2011,10140,Petrol,Not Available,Islamabad,Blue,Local,1000,17/04/2024,Low,Low,Wednesday,13
Honda City 1.3 i-VTEC 2009,2420000,Gujar khan,2009,235000,Petrol,Not Available,Islamabad,White,Local,1300,17/04/2024,Medium,High,Wednesday,15
Suzuki Mehran VX 2011,720000,Rawalpindi,2011,100000,Petrol,Not Available,Karachi,Silver Metallic,Local,800,17/04/2024,Low,Medium,Wednesday,13
Suzuki Cultus 2008,1150000,Lahore,2008,750000,Petrol,Not Available,Lahore,Black,Imported,1000,17/04/2024,Low,High,Wednesday,16
Suzuki Bolan VX 2008,660000,Karachi,2008,123456,Petrol,Not Available,Karachi,Solid White,Local,800,17/04/2024,Low,High,Wednesday,16
Suzuki FX GA 1986,280000,Rawalpindi,2009,12345,Petrol,Not Available,Islamabad,Beige,Local,800,17/04/2024,Low,Low,Wednesday,15
Toyota Vitz F 1.0 2009,2300000,Peshawar,2009,12345,Petrol,Automatic,Islamabad,Silver,Imported,1000,17/04/2024,Medium,Low,Wednesday,15
Suzuki Mehran VX 2011,935000,Rawalpindi,2011,70000,Petrol,Not Available,Islamabad,Grey,Local,800,17/04/2024,Low,Medium,Wednesday,13
Toyota Corolla Altis SR Cruisetronic 1.6 2012,4150000,Bannu,2012,135000,Petrol,Automatic,Islamabad,Silver,Local,1600,17/04/2024,High,High,Wednesday,12
Honda Civic VTi Prosmatec 1.8 i-VTEC 2012,3350000,Islamabad,2012,111000,Petrol,Automatic,Islamabad,Brown,Local,1800,17/04/2024,Medium,High,Wednesday,12
Toyota Corolla XLi VVTi 2010,2200000,Swabi,2010,123456,Petrol,Not Available,Lahore,White,Local,1300,17/04/2024,Low,High,Wednesday,14
