title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
KIA Picanto 1.0 AT 2022,3175000,Multan,2022,72000,Petrol,Automatic,Punjab,White,Local,1000,14/04/2024,Medium,Medium,Sunday,2
Chery Tiggo 8 Pro 1.6 DEX Plus 2022,8100000,Lahore,2022,25000,Petrol,Automatic,Punjab,Quartz Black,Local,1600,14/04/2024,High,Low,Sunday,2
Suzuki Alto VXR 2020,2300000,Kabirwala,2020,39000,Petrol,Not Available,Punjab,Solid White,Local,660,14/04/2024,Medium,Low,Sunday,4
KIA Sportage AWD 2020,6700000,Lahore,2020,55000,Petrol,Automatic,Punjab,Fery Red,Local,2000,14/04/2024,High,Medium,Sunday,4
Suzuki Wagon R VXR 2020,2750000,Karachi,2020,25000,Petrol,Not Available,Sindh,White,Local,1000,14/04/2024,Medium,Low,Sunday,4
Honda N Wgn 2020,3275000,Gujranwala,2020,11000,Petrol,Automatic,Un-Registered,Brown,Imported,660,13/04/2024,Medium,Low,Saturday,4
Toyota Yaris Hatchback 1.5L SE+ 2020,4425000,Karachi,2020,83000,Petrol,Automatic,Karachi,Silver,Imported,1000,13/04/2024,High,Medium,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2022,6425000,Islamabad,2022,34800,Petrol,Automatic,Punjab,White,Local,1800,13/04/2024,High,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6200000,Rawalpindi,2020,45000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,13/04/2024,High,Low,Saturday,4
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7000000,Abbottabad,2022,17500,Petrol,Automatic,Islamabad,Attitude Black,Local,1800,13/04/2024,High,Low,Saturday,2
Suzuki Alto VXL AGS 2022,3000000,Karachi,2022,7500,Petrol,Automatic,Sindh,Solid White,Local,660,13/04/2024,Medium,Low,Saturday,2
Suzuki Alto 2022,4050000,Islamabad,2022,7000,Petrol,Automatic,Un-Registered,Silver,Imported,660,13/04/2024,High,Low,Saturday,2
Honda Civic Oriel 2023,9500000,Lahore,2023,17500,Petrol,Automatic,Punjab,Teffeta White,Local,1500,13/04/2024,High,Low,Saturday,1
Toyota Yaris Hatchback 2021,5675000,Islamabad,2021,13000,Petrol,Automatic,Un-Registered,White,Imported,1000,13/04/2024,High,Low,Saturday,3
Suzuki Cultus Auto Gear Shift 2021,4179999,Karachi,2021,1300,Petrol,Automatic,Karachi,White,Local,1000,13/04/2024,High,Low,Saturday,3
Proton Saga 1.3L Standard M/T 2021,2950000,Lahore,2021,36500,Petrol,Not Available,Lahore,Snow White,Imported,1299,13/04/2024,Medium,Low,Saturday,3
KIA Sportage AWD 2021,8000000,Lahore,2021,36000,Petrol,Automatic,Lahore,White,Local,2000,13/04/2024,High,Low,Saturday,3
Toyota Corolla Altis X Automatic 1.6 Special Edition 2023,6800000,Quetta,2023,12000,Petrol,Automatic,Karachi,Super White,Local,1598,13/04/2024,High,Low,Saturday,1
Suzuki Alto S Package 2021,3450000,Islamabad,2021,15000,Petrol,Automatic,Un-Registered,White,Imported,660,13/04/2024,Medium,Low,Saturday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2020,6040000,Lahore,2020,90000,Petrol,Automatic,Punjab,White,Local,1800,13/04/2024,High,Medium,Saturday,4
DFSK Glory 580 Pro 2022,5700000,Okara,2022,13500,Petrol,Automatic,Punjab,Black,Imported,1500,13/04/2024,High,Low,Saturday,2
Daihatsu Taft 2021,3969000,Peshawar,2021,44121,Petrol,Automatic,Un-Registered,White,Imported,660,13/04/2024,Medium,Low,Saturday,3
Toyota Aqua S 2020,6900000,Lahore,2020,11500,Hybrid,Automatic,Un-Registered,White,Imported,1500,13/04/2024,High,Low,Saturday,4
Prince K07 S 2021,1895000,Sadiqabad,2021,58000,Petrol,Not Available,Sindh,White,Local,1000,13/04/2024,Low,Medium,Saturday,3
Toyota Yaris ATIV MT 1.3 2021,3700000,Karachi,2021,76000,Petrol,Not Available,Sindh,Silver Metallic,Local,1300,13/04/2024,Medium,Medium,Saturday,3
Daihatsu Cast Style X 2022,3500000,Lahore,2022,24000,Petrol,Automatic,Un-Registered,Pink,Imported,660,13/04/2024,Medium,Low,Saturday,2
Suzuki Cultus VXL 2021,3350000,Karachi,2021,42000,Petrol,Not Available,Karachi,White,Local,1000,13/04/2024,Medium,Low,Saturday,3
Suzuki Cultus VXR 2020,2800000,Karachi,2020,45000,Petrol,Not Available,Sindh,Black,Local,1000,13/04/2024,Medium,Low,Saturday,4
Changan Karvaan Base Model 1.0 2022,2300000,Karachi,2022,20550,Petrol,Not Available,Karachi,Black,Local,999,13/04/2024,Medium,Low,Saturday,2
Daihatsu Charade CS 1985,434999,Jehangira,2024,1,Petrol,Not Available,Sindh,Turquoise,Imported,1000,13/04/2024,Low,Low,Saturday,0
Hyundai Tucson AWD A/T Ultimate 2022,8525000,Islamabad,2022,2200,Petrol,Automatic,Islamabad,Black Diamond Metallic,Local,2000,13/04/2024,High,Low,Saturday,2
Toyota Corolla Altis X Automatic 1.6 2021,5150000,Lahore,2021,40000,Petrol,Automatic,Punjab,Super White,Local,1598,13/04/2024,High,Low,Saturday,3
Toyota Aqua GS 2021,7800000,Peshawar,2021,45000,Hybrid,Automatic,Un-Registered,Snow White,Imported,1500,13/04/2024,High,Low,Saturday,3
Honda Vezel e-HEV Z 2021,10600000,Sialkot,2021,60000,Hybrid,Automatic,Un-Registered,White,Imported,1500,13/04/2024,High,Medium,Saturday,3
Toyota Yaris ATIV CVT 1.3 2020,4125000,Multan,2020,55000,Petrol,Automatic,Islamabad,Silver,Local,1300,13/04/2024,High,Medium,Saturday,4
Toyota Raize Z 2021,6330000,Sargodha,2021,22000,Petrol,Automatic,Punjab,White,Imported,1000,13/04/2024,High,Low,Saturday,3
MG HS Trophy 2020,6750000,Lahore,2020,55000,Petrol,Automatic,Islamabad,Black,Local,1500,13/04/2024,High,Medium,Saturday,4
Toyota Hilux Revo V Automatic 2.8 2021,0,Lahore,2021,26000,Diesel,Automatic,Un-Registered,Black,Local,2800,13/04/2024,Low,Low,Saturday,3
Honda Insight EX 2020,0,Lahore,2020,12000,Hybrid,Automatic,Un-Registered,Black,Imported,1500,13/04/2024,Low,Low,Saturday,4
Nissan Dayz Highway star G 2021,4200000,Rawalpindi,2021,30000,Hybrid,Automatic,Un-Registered,Maroon,Imported,659,13/04/2024,High,Low,Saturday,3
KIA Sportage Alpha 2020,6250000,Karachi,2020,15600,Petrol,Automatic,Sindh,Silver,Local,2000,13/04/2024,High,Low,Saturday,4
Daihatsu Move L SA 3 2021,3550000,Bahawalnagar,2021,8700,Petrol,Automatic,Un-Registered,Black,Imported,660,13/04/2024,Medium,Low,Saturday,3
Suzuki Alto VXL AGS 2021,2600000,Islamabad,2021,22500,Petrol,Automatic,Islamabad,Pearl Black,Local,660,13/04/2024,Medium,Low,Saturday,3
Honda Civic 1.8 i-VTEC CVT 2021,6375000,Karachi,2021,29000,Petrol,Automatic,Karachi,Grey,Local,1800,13/04/2024,High,Low,Saturday,3
Toyota Land Cruiser ZX Gasoline 3.5L 2024,85000000,Karachi,2022,100,Petrol,Automatic,Un-Registered,Attitude Metallic,Imported,3500,13/04/2024,High,Low,Saturday,2
Toyota Corolla Altis X Automatic 1.6 Special Edition 2021,6000000,Lahore,2021,76000,Petrol,Automatic,Lahore,Super White,Local,1598,13/04/2024,High,Medium,Saturday,3
Changan Karvaan Plus 2022,2490000,Faisalabad,2022,52500,Petrol,Not Available,Islamabad,White,Local,1000,13/04/2024,Medium,Medium,Saturday,2
Honda City 1.2L CVT 2021,4250000,Sheikhupura,2021,45000,Petrol,Automatic,Punjab,White,Local,1200,13/04/2024,High,Low,Saturday,3
KIA Picanto 1.0 MT 2022,3200000,Lahore,2022,30000,Petrol,Not Available,Punjab,Clear White,Local,998,13/04/2024,Medium,Low,Saturday,2
Suzuki Alto 2022,2395000,Hyderabad,2022,46000,Petrol,Not Available,Sindh,White,Local,660,13/04/2024,Medium,Low,Saturday,2
Toyota Yaris Hatchback 2021,4850000,Karachi,2021,88000,Petrol,Automatic,Un-Registered,White,Imported,1000,13/04/2024,High,Medium,Saturday,3
KIA Picanto 1.0 AT 2022,3100000,Karachi,2022,12000,Petrol,Automatic,Karachi,Clear White,Local,998,13/04/2024,Medium,Low,Saturday,2
Suzuki Alto VX 2021,2275000,Mardan,2021,28000,Petrol,Not Available,Islamabad,White,Local,660,13/04/2024,Medium,Low,Saturday,3
Suzuki Alto VXR AGS 2023,2930000,Karachi,2023,18640,Petrol,Automatic,Karachi,White,Local,660,13/04/2024,Medium,Low,Saturday,1
Suzuki Alto VXR 2022,2490000,Sukkur,2022,30400,Petrol,Not Available,Karachi,White,Local,660,13/04/2024,Medium,Low,Saturday,2
Suzuki Wagon R VXL 2022,3250000,Lahore,2022,6000,Petrol,Not Available,Punjab,Grey,Local,1000,13/04/2024,Medium,Low,Saturday,2
Suzuki Alto L 2021,3379999,Islamabad,2021,21000,Petrol,Automatic,Un-Registered,White,Imported,660,13/04/2024,Medium,Low,Saturday,3
Nissan Dayz Highway Star 2020,3500000,Lahore,2020,10000,Petrol,Automatic,Un-Registered,Maroon,Imported,660,13/04/2024,Medium,Low,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2022,7800000,Mardan,2022,15600,Petrol,Automatic,Islamabad,White,Local,1800,13/04/2024,High,Low,Saturday,2
MG HS Trophy 2021,6300000,Lahore,2021,39000,Petrol,Automatic,Un-Registered,White,Imported,1500,13/04/2024,High,Low,Saturday,3
Honda City 1.5L ASPIRE CVT 2022,5175000,Faisalabad,2022,38700,Petrol,Automatic,Islamabad,Taffeta White,Local,1497,13/04/2024,High,Low,Saturday,2
Toyota Passo X S  2020,4200000,Islamabad,2020,30000,Petrol,Automatic,Un-Registered,Silver,Imported,1000,13/04/2024,High,Low,Saturday,4
Suzuki Swift GLX CVT 2022,4380000,Peshawar,2022,13800,Petrol,Automatic,Islamabad,Solid White,Local,1242,13/04/2024,High,Low,Saturday,2
Suzuki Cultus VXR 2022,3500000,Islamabad,2022,70000,Petrol,Not Available,Islamabad,Silver,Local,1000,13/04/2024,Medium,Medium,Saturday,2
KIA Picanto 1.0 AT 2022,2645000,Faisalabad,2022,29500,Petrol,Automatic,Islamabad,Black,Local,1000,13/04/2024,Medium,Low,Saturday,2
Honda Civic Oriel 2022,7650000,Islamabad,2022,43500,Petrol,Automatic,Islamabad,White,Local,1500,13/04/2024,High,Low,Saturday,2
Honda Civic 1.5 RS Turbo 2020,6250000,Islamabad,2020,60000,Petrol,Automatic,Islamabad,Taffeta White,Local,1500,13/04/2024,High,Medium,Saturday,4
Changan Alsvin 1.5L DCT Lumiere 2022,4050000,Faisalabad,2022,32500,Petrol,Automatic,Islamabad,Lunar Silver,Local,1500,13/04/2024,High,Low,Saturday,2
Toyota Yaris 2021,4450000,Karachi,2021,89000,Petrol,Automatic,Un-Registered,Black,Imported,1000,13/04/2024,High,Medium,Saturday,3
Honda N Box Slash G L Package 2020,3500000,Sheikhupura,2020,26000,Petrol,Automatic,Un-Registered,Beige,Imported,660,13/04/2024,Medium,Low,Saturday,4
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2023,7800000,Kohat,2023,11000,Petrol,Automatic,Islamabad,Super white,Local,1800,13/04/2024,High,Low,Saturday,1
Suzuki Alto VXR 2022,2500000,Karachi,2022,19621,Petrol,Not Available,Sindh,Solid White,Local,660,13/04/2024,Medium,Low,Saturday,2
Honda N Wgn G 2020,3500000,Karachi,2020,6200,Petrol,Automatic,Un-Registered,Blue,Imported,660,13/04/2024,Medium,Low,Saturday,4
Toyota Corona 1983,650000,Lahore,2024,18,Diesel,Not Available,Punjab,Beige,Imported,2000,13/04/2024,Low,Low,Saturday,0
Toyota Passo X S  2020,4250000,Islamabad,2020,51000,Petrol,Automatic,Un-Registered,White,Imported,1000,13/04/2024,High,Medium,Saturday,4
Suzuki Alto VXL AGS 2022,2870000,Lahore,2022,28000,Petrol,Automatic,Punjab,Solid White,Local,660,13/04/2024,Medium,Low,Saturday,2
Suzuki Cultus VXL 2021,3650000,Karachi,2021,10000,Petrol,Not Available,Karachi,Grey,Local,1000,13/04/2024,Medium,Low,Saturday,3
Toyota Hilux Revo Rocco 2023,15800000,Sheikhupura,2023,6500,Diesel,Automatic,Islamabad,Black,Local,2800,13/04/2024,High,Low,Saturday,1
Toyota Corolla Altis X Automatic 1.6 2022,6200000,Lahore,2022,10500,Petrol,Automatic,Lahore,Silver Metallic,Local,1598,13/04/2024,High,Low,Saturday,2
Mercedes Benz E Class E 180 Exclusive 2022,39500000,Lahore,2022,16000,Petrol,Automatic,Islamabad,White,Imported,1500,13/04/2024,High,Low,Saturday,2
Honda City 1.2L M/T 2023,4550000,Faisalabad,2023,8200,Petrol,Not Available,Punjab,Taffeta White,Local,1200,13/04/2024,High,Low,Saturday,1
Suzuki Alto VXR 2022,2510000,Bahawalnagar,2022,32000,Petrol,Not Available,Punjab,Solid White,Local,660,13/04/2024,Medium,Low,Saturday,2
Honda City 1.5L ASPIRE CVT 2021,4950000,Karachi,2021,12000,Petrol,Automatic,Sindh,Taffeta White,Local,1497,13/04/2024,High,Low,Saturday,3
Hyundai Sonata 2.5 2021,9000000,Lahore,2021,21500,Petrol,Automatic,Islamabad,Silver,Local,2500,13/04/2024,High,Low,Saturday,3
Toyota Corolla Altis Automatic 1.6 2020,5500000,Dina,2020,63000,Petrol,Automatic,Islamabad,Super White,Local,1600,13/04/2024,High,Medium,Saturday,4
Toyota Yaris ATIV CVT 1.3 2021,4250000,Karachi,2021,23000,Petrol,Automatic,Sindh,Super White,Local,1300,13/04/2024,High,Low,Saturday,3
DFSK Glory 580 Pro 2021,5700000,Lahore,2021,23255,Petrol,Automatic,Islamabad,Black,Local,1500,13/04/2024,High,Low,Saturday,3
Hyundai Tucson AWD A/T Ultimate 2022,8000000,Rahim yar khan,2022,22000,Petrol,Automatic,Sindh,White,Local,2000,13/04/2024,High,Low,Saturday,2
Changan Alsvin 1.5L DCT Lumiere 2022,3850000,Hyderabad,2022,18400,Petrol,Automatic,Karachi,White,Local,1500,13/04/2024,Medium,Low,Saturday,2
Suzuki Swift GLX CVT 2022,4650000,Rawalpindi,2022,17000,Petrol,Automatic,Islamabad,Phoenix Red,Local,1242,13/04/2024,High,Low,Saturday,2
Suzuki Wagon R VXL 2021,2890000,Narowal,2021,34000,Petrol,Not Available,Punjab,Silver,Local,1000,13/04/2024,Medium,Low,Saturday,3
Suzuki Cultus Auto Gear Shift 2021,3600000,Gujranwala,2021,35000,Petrol,Automatic,Punjab,White,Local,1000,13/04/2024,Medium,Low,Saturday,3
Daihatsu Mira X SA lll 2020,3500000,Faisalabad,2020,35000,Petrol,Automatic,Un-Registered,Silver,Imported,660,13/04/2024,Medium,Low,Saturday,4
Honda HR-V VTi-S 2023,7800000,Karachi,2023,15,Petrol,Automatic,Un-Registered,Crystal Black Pearl,Local,1500,13/04/2024,High,Low,Saturday,1
Hyundai Tucson AWD A/T Ultimate 2023,8650000,Lahore,2023,6500,Petrol,Automatic,Lahore,Polar White,Local,2000,13/04/2024,High,Low,Saturday,1
KIA Sportage FWD 2021,7050000,Karachi,2021,36900,Petrol,Automatic,Sindh,Black,Local,2000,13/04/2024,High,Low,Saturday,3
Honda BR-V i-VTEC S 2021,5000000,Karachi,2021,40000,Petrol,Automatic,Sindh,Teffeta White,Local,1500,13/04/2024,High,Low,Saturday,3
Honda City 1.2L CVT 2022,4350000,Lahore,2022,41000,Petrol,Automatic,Punjab,White,Local,1200,13/04/2024,High,Low,Saturday,2
Toyota Yaris ATIV CVT 1.3 2024,5000000,Islamabad,2024,30,Petrol,Automatic,Un-Registered,White,Local,1300,13/04/2024,High,Low,Saturday,0
Toyota Corolla Cross 1.8 HEV X 2024,10700000,Karachi,2024,60,Hybrid,Automatic,Sindh,White,Local,1800,13/04/2024,High,Low,Saturday,0
Suzuki Alto VXR 2024,2770000,Hasilpur,2020,2100,Petrol,Not Available,Punjab,Silky Silver,Local,660,13/04/2024,Medium,Low,Saturday,4
Suzuki Wagon R VXL 2022,3200000,Gujranwala,2022,5548,Petrol,Not Available,Punjab,White,Local,1000,13/04/2024,Medium,Low,Saturday,2
KIA Sportage Alpha 2022,6350000,Lahore,2022,23500,Petrol,Automatic,Punjab,Blue,Local,2000,13/04/2024,High,Low,Saturday,2
MG HS 2021,6500000,Muzaffar gargh,2021,80000,Petrol,Automatic,Punjab,White,Local,1500,13/04/2024,High,Medium,Saturday,3
MG HS Trophy 2021,7000000,Karachi,2021,22300,Petrol,Automatic,Islamabad,White,Imported,1500,13/04/2024,High,Low,Saturday,3
Toyota Corolla Cross 1.8 HEV X 2024,10500000,Jhelum,2024,10,Hybrid,Automatic,Un-Registered,Platinum White Pearl,Local,1798,13/04/2024,High,Low,Saturday,0
Toyota Yaris ATIV X CVT 1.5 2021,4500000,Larkana,2021,91000,Petrol,Automatic,Sindh,White,Local,1500,13/04/2024,High,Medium,Saturday,3
Honda City Aspire Prosmatec 1.5 i-VTEC 2020,4100000,Karachi,2020,51100,Petrol,Automatic,Karachi,Urban Titanium,Local,1500,13/04/2024,High,Medium,Saturday,4
Suzuki Wagon R Hybrid FX 2020,3250000,Peshawar,2020,25000,Hybrid,Automatic,Un-Registered,Blue,Imported,660,13/04/2024,Medium,Low,Saturday,4
Daihatsu Mira 2020,3125000,Lahore,2020,10200,Petrol,Automatic,Un-Registered,Maroon,Imported,660,13/04/2024,Medium,Low,Saturday,4
BMW iX xDrive40 2021,35000000,Karachi,2021,7000,Not Available,Automatic,Un-Registered,Maroon,Imported,1300,13/04/2024,High,Low,Saturday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2021,7200000,Gujar khan,2021,25000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,13/04/2024,High,Low,Saturday,3
Honda Civic Oriel 1.8 i-VTEC CVT 2021,7500000,Islamabad,2021,27000,Petrol,Automatic,Islamabad,White,Local,1800,13/04/2024,High,Low,Saturday,3
Suzuki Alto VX 2024,2495000,Lahore,2020,2200,Petrol,Not Available,Lahore,Solid White,Local,660,13/04/2024,Medium,Low,Saturday,4
Honda Civic 1.5 RS Turbo 2022,9300000,Jhang,2022,7900,Petrol,Automatic,Islamabad,White,Local,1500,13/04/2024,High,Low,Saturday,2
Suzuki Jimny 1989,1300000,Sialkot,2024,15,Petrol,Not Available,Islamabad,Blue,Local,660,13/04/2024,Low,Low,Saturday,0
Suzuki Alto VXR 2022,2500000,Mian channu,2022,31000,Petrol,Not Available,Punjab,Silky Silver,Local,660,13/04/2024,Medium,Low,Saturday,2
Honda Civic RS 2023,9325000,Karachi,2023,14000,Petrol,Automatic,Karachi,White,Local,1500,13/04/2024,High,Low,Saturday,1
Daihatsu Mira 2020,3450000,Lahore,2020,47,Petrol,Automatic,Lahore,Turquoise,Imported,660,13/04/2024,Medium,Low,Saturday,4
Suzuki Cultus Auto Gear Shift 2020,3150000,Jhelum,2020,62000,Petrol,Automatic,Islamabad,Super Pearl Black,Local,1000,13/04/2024,Medium,Medium,Saturday,4
Suzuki Hustler 2021,3550000,Lahore,2021,21000,Petrol,Automatic,Punjab,Black,Imported,660,13/04/2024,Medium,Low,Saturday,3
Suzuki Hustler G 2023,4475000,Lahore,2023,1800,Hybrid,Automatic,Un-Registered,White,Imported,660,13/04/2024,High,Low,Saturday,1
Suzuki Bolan VX Euro II 2022,1850000,Layyah,2022,21000,Petrol,Not Available,Punjab,White,Local,800,13/04/2024,Low,Low,Saturday,2
Toyota Raize Z 2020,6300000,Karachi,2020,43477,Petrol,Automatic,Karachi,White,Imported,1000,13/04/2024,High,Low,Saturday,4
Toyota Corolla GLi Automatic 1.3 VVTi 2020,5125000,Taxila,2020,28000,Petrol,Automatic,Islamabad,White,Imported,1300,13/04/2024,High,Low,Saturday,4
Toyota Raize Z 2020,5600000,Islamabad,2020,23000,Petrol,Automatic,Punjab,Silver,Imported,996,13/04/2024,High,Low,Saturday,4
Changan Alsvin 1.5L DCT Lumiere 2022,4375000,Rawalpindi,2022,35000,Petrol,Automatic,Islamabad,Lunar Silver,Local,1500,13/04/2024,High,Low,Saturday,2
Honda BR-V i-VTEC S 2022,5700000,Gujranwala,2022,11000,Petrol,Automatic,Islamabad,Grey,Local,1500,13/04/2024,High,Low,Saturday,2
Suzuki Alto VXR 2023,2670000,Islamabad,2023,5800,Petrol,Not Available,Un-Registered,White,Local,660,13/04/2024,Medium,Low,Saturday,1
Hyundai Tucson AWD A/T Ultimate 2022,8300000,Layyah,2022,36000,Petrol,Automatic,Islamabad,Black Diamond Metallic,Local,2000,13/04/2024,High,Low,Saturday,2
Hyundai Santa Fe Signature 2024,15100000,Lahore,2024,10,Hybrid,Automatic,Un-Registered,Diamond Metallic Black,Local,1600,13/04/2024,High,Low,Saturday,0
Honda Civic Oriel 2022,7800000,Multan,2022,49000,Petrol,Automatic,Punjab,Black,Local,1800,13/04/2024,High,Low,Saturday,2
Toyota Corolla Altis 1.6 X CVT-i 2023,6550000,Lahore,2023,8200,Petrol,Automatic,Punjab,Super White,Local,1600,13/04/2024,High,Low,Saturday,1
Toyota Corolla Fielder 2020,6550000,Peshawar,2020,160000,Hybrid,Automatic,Un-Registered,White,Imported,1500,13/04/2024,High,High,Saturday,4
Toyota Yaris Hatchback 2021,4675000,Gujranwala,2021,76000,Petrol,Automatic,Un-Registered,White,Imported,1000,13/04/2024,High,Medium,Saturday,3
Chery Tiggo 8 Pro 1.6 DEX Plus 2024,10500000,Islamabad,2022,1500,Petrol,Automatic,Islamabad,White,Imported,1600,13/04/2024,High,Low,Saturday,2
Toyota Corolla Altis 1.6 X CVT-i 2022,6200000,Peshawar,2022,35000,Petrol,Automatic,Islamabad,Super White,Local,1600,13/04/2024,High,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6750000,Peshawar,2021,72000,Petrol,Automatic,Islamabad,Taffeta White,Imported,1800,13/04/2024,High,Medium,Saturday,3
Suzuki Swift GLX CVT 2022,4300000,Gujranwala,2022,61000,Petrol,Automatic,Punjab,Black,Local,1200,13/04/2024,High,Medium,Saturday,2
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7000000,Islamabad,2022,21000,Petrol,Automatic,Islamabad,White,Local,1800,13/04/2024,High,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6900000,Multan,2021,26000,Petrol,Automatic,Punjab,Taffeta White,Local,1800,13/04/2024,High,Low,Saturday,3
Nissan Sunny 1988,670000,Attock,2024,1,Petrol,Not Available,Punjab,White,Local,1600,13/04/2024,Low,Low,Saturday,0
Daihatsu Move X 2021,3675000,Gujranwala,2021,11000,Petrol,Automatic,Punjab,Black,Imported,660,13/04/2024,Medium,Low,Saturday,3
KIA Picanto 1.0 MT 2020,2600000,Lahore,2020,60000,Petrol,Not Available,Punjab,Clear White,Imported,998,13/04/2024,Medium,Medium,Saturday,4
Suzuki Alto VXL AGS 2022,2950000,Quetta,2022,23000,Petrol,Automatic,Sindh,White,Local,660,13/04/2024,Medium,Low,Saturday,2
Daihatsu Copen 2021,5100000,Karachi,2021,35000,Petrol,Automatic,Un-Registered,Black,Imported,660,13/04/2024,High,Low,Saturday,3
Suzuki Wagon R AGS 2022,2900000,Mansehra,2022,40000,Petrol,Automatic,Abbottabad,White,Local,1000,13/04/2024,Medium,Low,Saturday,2
Toyota Aqua 2021,5900000,Daska,2021,31000,Petrol,Automatic,Un-Registered,White,Imported,1500,13/04/2024,High,Low,Saturday,3
Toyota Corolla Altis 1.6 X CVT-i 2022,5900000,Lahore,2022,20224,Petrol,Automatic,Punjab,Silver,Local,1600,13/04/2024,High,Low,Saturday,2
Toyota Aqua Z 2021,6980000,Mardan,2021,4000,Hybrid,Automatic,Un-Registered,Grey,Imported,1500,13/04/2024,High,Low,Saturday,3
Proton Saga 1.3L Ace A/T 2022,3300000,Karachi,2022,13500,Petrol,Automatic,Karachi,Burgundy,Local,1299,13/04/2024,Medium,Low,Saturday,2
Peugeot 2008 Allure 2022,6950000,Gujranwala,2022,9000,Petrol,Automatic,Punjab,Clear White,Imported,1200,13/04/2024,High,Low,Saturday,2
Toyota Land Cruiser 79 Series 30th Anniversary 1986,2000000,Karachi,2024,1,Petrol,Not Available,Sindh,Green,Imported,4000,13/04/2024,Low,Low,Saturday,0
Hyundai Sonata 2.5 2022,10500000,Lahore,2022,17000,Petrol,Automatic,Islamabad,Black,Local,2500,13/04/2024,High,Low,Saturday,2
Suzuki Alto VXR 2020,2375000,Islamabad,2020,38500,Petrol,Not Available,Lahore,White,Local,660,13/04/2024,Medium,Low,Saturday,4
DFSK Glory 580 Pro 2021,6000000,Jhelum,2021,13000,Petrol,Automatic,Islamabad,White,Local,1500,13/04/2024,High,Low,Saturday,3
Honda City 1.5L ASPIRE CVT 2021,4950000,Karachi,2021,12000,Petrol,Automatic,Sindh,Taffeta White,Local,1497,13/04/2024,High,Low,Saturday,3
Changan Alsvin 1.5L DCT Lumiere 2022,3900000,Karachi,2022,19900,Petrol,Automatic,Sindh,Silver,Local,1500,13/04/2024,Medium,Low,Saturday,2
Suzuki Alto VXL AGS 2022,2800000,Karachi,2022,24000,Petrol,Automatic,Karachi,Grey,Local,660,13/04/2024,Medium,Low,Saturday,2
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6350000,Hyderabad,2021,48000,Petrol,Automatic,Sindh,Black,Local,1800,13/04/2024,High,Low,Saturday,3
Suzuki Cultus Auto Gear Shift 2021,3600000,Lahore,2021,50000,Petrol,Automatic,Punjab,White,Local,1000,13/04/2024,Medium,Low,Saturday,3
Toyota Raize Z 2021,6950000,Lahore,2021,13000,Petrol,Automatic,Un-Registered,White,Imported,996,13/04/2024,High,Low,Saturday,3
Suzuki Alto 2021,4000000,Rawalpindi,2021,5000,Petrol,Automatic,Un-Registered,Silver,Imported,660,13/04/2024,Medium,Low,Saturday,3
Peugeot 2008 Allure 2023,6800000,Lahore,2023,28000,Petrol,Automatic,Punjab,Black,Local,1200,13/04/2024,High,Low,Saturday,1
Honda City 1.3 i-VTEC Prosmatec 2021,4200000,Lahore,2021,40000,Petrol,Automatic,Lahore,White,Local,1300,13/04/2024,High,Low,Saturday,3
Honda BR-V i-VTEC S 2021,5150000,Karachi,2021,48000,Petrol,Automatic,Karachi,Grey,Local,1500,13/04/2024,High,Low,Saturday,3
Daihatsu Mira 2022,3400000,Swabi,2022,130000,Petrol,Automatic,Un-Registered,White,Imported,660,13/04/2024,Medium,High,Saturday,2
Suzuki Wagon R AGS 2020,2800000,Faisalabad,2020,46000,Petrol,Automatic,Lahore,Silver,Local,1000,13/04/2024,Medium,Low,Saturday,4
Honda Civic Oriel 1.8 i-VTEC CVT 2021,6500000,Badin,2021,60000,Petrol,Automatic,Sindh,Lunar Silver Metallic,Local,1800,13/04/2024,High,Medium,Saturday,3
Toyota Hilux Revo V Automatic 2.8 2021,12500000,Peshawar,2021,39000,Diesel,Automatic,Sindh,White,Local,2800,13/04/2024,High,Low,Saturday,3
Nissan Dayz X 2021,3890000,Karachi,2021,41000,Petrol,Automatic,Karachi,White,Imported,659,13/04/2024,Medium,Low,Saturday,3
Daihatsu Mira X SA lll 2020,3650000,Karachi,2020,38000,Petrol,Automatic,Karachi,Silver,Imported,660,13/04/2024,Medium,Low,Saturday,4
DFSK Glory 580 Pro 2021,5400000,Lahore,2021,42000,Petrol,Automatic,Islamabad,White,Local,1500,13/04/2024,High,Low,Saturday,3
Nissan Dayz 2020,3800000,Attock,2020,23000,Petrol,Automatic,Un-Registered,Silver,Imported,660,12/04/2024,Medium,Low,Friday,4
