title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Toyota Vitz F 1.0 1999,1650000,Rawalpindi,1999,150000,Petrol,Automatic,Rawalpindi,Gold,Imported,1000,17/04/2024,Low,High,Wednesday,25
Hyundai Santro Exec GV 2005,910000,Karachi,2005,165890,Petrol,Not Available,Karachi,Black,Local,1000,17/04/2024,Low,High,Wednesday,19
Honda Civic EXi 2000,1080000,Peshawar,2000,15300,Petrol,Not Available,Islamabad,Gold,Local,1500,17/04/2024,Low,Low,Wednesday,24
Daihatsu Cuore 1993,550000,Kotri,1993,100000,Not Available,Not Available,Sindh,White,Imported,1000,17/04/2024,Low,Medium,Wednesday,31
Suzuki Alto VXR 2002,630000,Faisalabad,2002,45000,Petrol,Not Available,Punjab,Silky Silver,Local,1000,17/04/2024,Low,Low,Wednesday,22
Honda Civic VTi Prosmatec 1.6 2005,1750000,Multan,2005,163000,Petrol,Automatic,Islamabad,Black,Local,1600,17/04/2024,Low,High,Wednesday,19
Suzuki Mehran VX 1994,450000,Lahore,1994,600000,Petrol,Not Available,Lahore,Grey,Local,800,17/04/2024,Low,High,Wednesday,30
Toyota Cressida 1992,1200000,Karachi,1992,999,Petrol,Automatic,Sindh,White,Imported,2400,17/04/2024,Low,Low,Wednesday,32
Honda Civic 1991,730000,Karachi,1991,123000,Petrol,Not Available,Karachi,Maroon,Imported,1500,17/04/2024,Low,High,Wednesday,33
Toyota Corolla XE 1996,1550000,Hyderabad,1996,248000,Petrol,Not Available,Sindh,Red,Local,1300,17/04/2024,Low,High,Wednesday,28
Nissan Sunny 2001,1200000,Lahore,2001,200000,Diesel,Not Available,Karachi,Gold,Imported,2000,17/04/2024,Low,High,Wednesday,23
Toyota Prado 1993,3800000,Quetta,1993,125000,Diesel,Automatic,Islamabad,Green,Imported,3000,17/04/2024,Medium,High,Wednesday,31
Mitsubishi Lancer GLX SR Automatic 1.6 2005,1725000,Rawalpindi,2005,152700,Petrol,Automatic,Lahore,Indigo,Local,1600,17/04/2024,Low,High,Wednesday,19
Toyota Corolla GLi 1.6 1994,1320000,Lahore,1994,140000,Petrol,Not Available,Lahore,Unlisted,Local,1600,17/04/2024,Low,High,Wednesday,30
Toyota Corolla GL 1994,1500000,Dinga,1994,225555,Petrol,Not Available,Sargodha,Blue,Local,1300,17/04/2024,Low,High,Wednesday,30
Honda Civic VTi 1.6 2004,1500000,Faisalabad,2004,99080,Petrol,Not Available,Faisalabad,White,Local,1600,17/04/2024,Low,Medium,Wednesday,20
Honda Civic EXi 1998,800000,Karachi,1998,111000,Not Available,Not Available,Sindh,White,Local,1500,17/04/2024,Low,High,Wednesday,26
Daewoo Racer Base Grade 1.5 1993,569000,Islamabad,1993,146000,Petrol,Not Available,Islamabad,Grey,Imported,1500,17/04/2024,Low,High,Wednesday,31
Suzuki Mehran VX 1991,375000,Islamabad,1991,256000,Petrol,Not Available,Lahore,Maroon,Local,800,17/04/2024,Low,High,Wednesday,33
Suzuki Baleno JXR 2004,925000,Sargodha,2004,150000,Petrol,Not Available,Sargodha,White,Local,1300,17/04/2024,Low,High,Wednesday,20
Honda Civic VTi Oriel 1.6 2004,1900000,Gujranwala,2004,96000,Petrol,Not Available,Lahore,Grey,Local,1600,17/04/2024,Low,Medium,Wednesday,20
Honda Civic 1994,775000,Lahore,1994,196000,Petrol,Not Available,Karachi,Black,Imported,1500,17/04/2024,Low,High,Wednesday,30
Suzuki Margalla 1995,520000,Hyderabad,1995,92000,Petrol,Not Available,Karachi,Red,Local,1300,17/04/2024,Low,Medium,Wednesday,29
Toyota Land Cruiser 1982,2350000,Quetta,2004,51851,Diesel,Not Available,Quetta,White,Local,3500,17/04/2024,Medium,Medium,Wednesday,20
Toyota Corolla SE Saloon Automatic 2003,1950000,Quetta,2003,200000,Petrol,Automatic,Karachi,Black,Local,1600,17/04/2024,Low,High,Wednesday,21
Suzuki Mehran VXR (CNG) 1992,484999,Rawalpindi,1992,100000,Petrol,Not Available,Rawalpindi,Solid White,Local,800,16/04/2024,Low,Medium,Tuesday,32
Toyota Corolla 2.0D 2003,1650000,Faisalabad,2003,210000,Diesel,Not Available,Faisalabad,white,Local,2000,16/04/2024,Low,High,Tuesday,21
Honda Civic VTi 1.6 1998,790000,Lahore,1998,200000,Petrol,Not Available,Sialkot,Silver,Local,1600,16/04/2024,Low,High,Tuesday,26
Honda Civic VTi Oriel Prosmatec 1.6 2003,1500000,Mian wali,2003,190283,Petrol,Automatic,Sindh,Blue,Local,1600,16/04/2024,Low,High,Tuesday,21
Honda Civic VTi Oriel 1.6 2002,1375000,Karachi,2002,105000,Petrol,Not Available,Karachi,Grey,Local,1600,16/04/2024,Low,High,Tuesday,22
Suzuki Mehran VXR 1996,400000,Murree,1996,50000,Petrol,Not Available,Rawalpindi,Gray,Local,800,16/04/2024,Low,Low,Tuesday,28
Honda Civic MXB (Hybrid) 2006,2650000,Islamabad,2006,168000,Petrol,Automatic,Islamabad,Unlisted,Imported,1300,16/04/2024,Medium,High,Tuesday,18
Suzuki Mehran VXR (CNG) 2006,700000,Rahim yar khan,2006,53000,Petrol,Not Available,Sindh,Solid White,Local,800,16/04/2024,Low,Medium,Tuesday,18
Suzuki Jimny 2006,2300000,Multan,2006,68000,Petrol,Not Available,Punjab,Red,Imported,660,16/04/2024,Medium,Medium,Tuesday,18
Mercedes Benz C Class 2001,3250000,Bahawalpur,2001,188000,Petrol,Automatic,Karachi,Blue,Imported,2600,16/04/2024,Medium,High,Tuesday,23
Daihatsu Charade 1996,750000,Mardan,1996,100000,Petrol,Not Available,Peshawar,White,Imported,1000,16/04/2024,Low,Medium,Tuesday,28
Suzuki Liana LXi Sport 2006,1130000,Islamabad,2006,200000,Petrol,Not Available,Multan,Silver,Local,1300,16/04/2024,Low,High,Tuesday,18
Daihatsu Cuore CX Eco 2001,610000,Karachi,2001,179085,Petrol,Not Available,Karachi,Silver,Local,800,16/04/2024,Low,High,Tuesday,23
Honda Civic VTi Oriel 1.6 2004,1480000,Peshawar,2004,24500,Petrol,Not Available,Lahore,Blue,Imported,1600,16/04/2024,Low,Low,Tuesday,20
Suzuki Mehran VX (CNG) 2006,695000,Rawalpindi,2006,45000,Petrol,Not Available,Lahore,White,Local,800,16/04/2024,Low,Low,Tuesday,18
Suzuki Bolan 2005,550000,Nowshera,2005,9000,Not Available,Not Available,Karachi,White,Imported,660,16/04/2024,Low,Low,Tuesday,19
Suzuki Mehran VXR 1997,550000,Islamabad,1997,60000,Petrol,Not Available,Multan,Snow White Pearl,Local,800,16/04/2024,Low,Medium,Tuesday,27
Toyota Corolla XE Limited 1994,1500000,Bannu,1994,150,Petrol,Automatic,Sindh,Blue,Imported,1600,16/04/2024,Low,Low,Tuesday,30
Suzuki Mehran VX 1996,350000,Sargodha,1996,786,Petrol,Not Available,Punjab,Snow White Pearl,Local,800,16/04/2024,Low,Low,Tuesday,28
Changan Karvaan 2006,2200000,Islamabad,2006,90000,Diesel,Not Available,Lahore,Navy,Imported,2400,16/04/2024,Low,Medium,Tuesday,18
Toyota Surf SSR-G 2.7 2006,7390000,Faisalabad,2006,89000,Petrol,Automatic,Islamabad,White,Imported,2700,16/04/2024,High,Medium,Tuesday,18
Suzuki Cultus VXR 2004,800000,Abbottabad,2004,100000,Not Available,Not Available,Sindh,Silver,Local,1000,16/04/2024,Low,Medium,Tuesday,20
Mercedes Benz S Class 1985,3300000,Islamabad,2000,180000,Diesel,Automatic,Lahore,White,Imported,3000,16/04/2024,Medium,High,Tuesday,24
Toyota Prado TZ 3.0D 1997,5200000,Karachi,1997,180000,Diesel,Automatic,Karachi,Silver,Imported,3000,16/04/2024,High,High,Tuesday,27
Suzuki Cultus VXR 2001,810000,Lahore,2001,200000,Petrol,Not Available,Lahore,Green,Local,1000,16/04/2024,Low,High,Tuesday,23
Toyota Vitz F 1.0 1999,1800000,Karachi,1999,170000,Petrol,Automatic,Karachi,Silver,Imported,1000,16/04/2024,Low,High,Tuesday,25
Honda City EXi 2001,1050000,Karachi,2001,1,Petrol,Not Available,Karachi,Blue,Imported,1300,16/04/2024,Low,Low,Tuesday,23
Honda Civic EXi Prosmatec 2001,1600000,Chiniot,2001,290000,Petrol,Automatic,Punjab,White,Local,1500,16/04/2024,Low,High,Tuesday,23
Mercedes Benz C Class 2005,3290000,Bahawalpur,2005,262000,Petrol,Automatic,Punjab,White,Imported,1800,16/04/2024,Medium,High,Tuesday,19
Toyota Vitz iLL 1.0 2006,2150000,Lahore,2006,113000,Petrol,Automatic,Lahore,Silver,Imported,1000,16/04/2024,Low,High,Tuesday,18
Toyota Prado TX 2.7 2003,7000000,Lahore,2003,80000,Petrol,Automatic,Sindh,White,Imported,2700,16/04/2024,High,Medium,Tuesday,21
Toyota Vitz iLL 1.3 2005,2650000,Peshawar,2005,144000,Petrol,Automatic,Lahore,Bayou Blue,Imported,1300,16/04/2024,Medium,High,Tuesday,19
Honda Civic EXi 1996,990000,Lahore,1996,200000,Petrol,Not Available,Lahore,Unlisted,Local,1500,16/04/2024,Low,High,Tuesday,28
Toyota Premio F L Package 1.5 2004,2560000,Karachi,2004,200000,Petrol,Automatic,Karachi,Super White,Imported,1500,16/04/2024,Medium,High,Tuesday,20
Nissan Sunny 1984,425000,Rawalpindi,2002,200000,Diesel,Not Available,Islamabad,Blue,Imported,1700,16/04/2024,Low,High,Tuesday,22
Honda City EXi 2002,1400000,Lahore,2002,98000,Petrol,Not Available,Punjab,Gold,Local,1300,16/04/2024,Low,Medium,Tuesday,22
Honda Civic EXi Prosmatec 2005,2700000,Karachi,2005,86000,Petrol,Automatic,Karachi,Crystal Black,Local,1500,16/04/2024,Medium,Medium,Tuesday,19
Honda Civic EX 1995,944999,Haripur,1995,170000,Petrol,Not Available,Sialkot,Torino Red Pearl,Local,1500,16/04/2024,Low,High,Tuesday,29
Suzuki Alto VXR 2005,670000,Karachi,2005,140000,Petrol,Not Available,Karachi,Maroon,Local,1000,16/04/2024,Low,High,Tuesday,19
Hyundai Santro Plus 2000,800000,Faisalabad,2000,100000,Petrol,Not Available,Lahore,Blue,Local,1000,16/04/2024,Low,Medium,Tuesday,24
Honda Civic EXi 1998,1100000,Sheikhupura,1998,1,Petrol,Not Available,Punjab,Red,Local,1500,16/04/2024,Low,Low,Tuesday,26
Honda Accord CL7 2004,2500000,Karachi,2004,150000,Petrol,Automatic,Karachi,Blue,Imported,2000,16/04/2024,Medium,High,Tuesday,20
Honda Civic VTi Oriel 1.6 2000,1680000,Attock,2000,126000,Petrol,Not Available,Islamabad,White,Local,1600,16/04/2024,Low,High,Tuesday,24
Honda City i-DSI 2006,1975000,Rawalpindi,2006,201000,Petrol,Not Available,Islamabad,Black,Local,1300,16/04/2024,Low,High,Tuesday,18
Toyota Corolla 2.0D 2006,1700000,Dera ismail khan,2006,55000,Diesel,Not Available,Punjab,White,Local,2000,16/04/2024,Low,Medium,Tuesday,18
Honda Civic VTi Prosmatec 1.6 2004,1910000,Lahore,2004,240000,Petrol,Automatic,Lahore,Bronze,Local,1600,16/04/2024,Low,High,Tuesday,20
Honda Civic VTi Oriel 1.6 1999,1240000,Islamabad,1999,150000,Petrol,Not Available,Sindh,White,Imported,1600,16/04/2024,Low,High,Tuesday,25
Suzuki Margalla GL 1994,700000,Wah cantt,1994,100000,Petrol,Not Available,Un-Registered,White,Local,1300,16/04/2024,Low,Medium,Tuesday,30
Mitsubishi Lancer 1990,450000,Lahore,1990,10000,Petrol,Automatic,Punjab,White,Local,1300,16/04/2024,Low,Low,Tuesday,34
Toyota Surf SSR-G 2.7 1996,3600000,Islamabad,1996,85187,Petrol,Automatic,Multan,Pea White,Imported,2700,16/04/2024,Medium,Medium,Tuesday,28
Honda Civic EX 1995,1200000,Attock,1995,100000,Petrol,Not Available,Lahore,Purple,Local,1500,16/04/2024,Low,Medium,Tuesday,29
Honda Airwave ST 2006,2150000,Karachi,2006,97000,Petrol,Automatic,Sindh,Premium Deep Violet Pearl,Imported,1500,16/04/2024,Low,Medium,Tuesday,18
Toyota Corolla GL 1995,1500000,Hazro,1995,126250,Petrol,Not Available,Islamabad,White,Local,1300,16/04/2024,Low,High,Tuesday,29
Suzuki FX GA 1987,210000,Karachi,2005,403937,Petrol,Not Available,Karachi,Blue,Imported,800,16/04/2024,Low,High,Tuesday,19
Honda Civic EXi Automatic 1996,1225000,Rawalpindi,1996,255525,Petrol,Automatic,Punjab,White,Local,1500,16/04/2024,Low,High,Tuesday,28
Honda Civic VTi Oriel Prosmatec 1.6 2002,1550000,Islamabad,2002,20000,Petrol,Automatic,Lahore,White,Imported,1600,16/04/2024,Low,Low,Tuesday,22
Mitsubishi Lancer 1993,400000,Bahawalpur,1993,35000,Not Available,Not Available,Karachi,Black,Imported,1300,16/04/2024,Low,Low,Tuesday,31
Toyota Hilux Double Cab 1992,2700000,Swatmingora,1992,210000,Diesel,Not Available,Lahore,Grey,Imported,2800,16/04/2024,Medium,High,Tuesday,32
Toyota Corolla SE Limited 1990,2100000,Peshawar,1990,138000,Petrol,Automatic,Peshawar,White,Imported,1500,16/04/2024,Low,High,Tuesday,34
Honda Civic VTi Oriel 1.6 2004,1550000,Chowk azam,2004,225000,Petrol,Not Available,Sindh,Crystal Black,Local,1600,16/04/2024,Low,High,Tuesday,20
Toyota Corolla SE Limited 1993,1950000,Peshawar,1993,45328,Petrol,Automatic,Islamabad,White,Imported,1500,16/04/2024,Low,Low,Tuesday,31
Toyota Corolla SE Saloon Automatic 2004,2100000,Peshawar,2004,150000,Petrol,Automatic,Punjab,White,Imported,1600,16/04/2024,Low,High,Tuesday,20
Jeep Cherokee 1976,1650000,Rawalpindi,2005,100000,Diesel,Not Available,Lahore,Red,Local,2000,16/04/2024,Low,Medium,Tuesday,19
Suzuki Baleno JXR 2004,900000,Faisalabad,2004,120352,Petrol,Not Available,Faisalabad,Blue,Local,1300,16/04/2024,Low,High,Tuesday,20
Honda Civic EXi Prosmatec 2006,1850000,Lahore,2006,99000,Petrol,Automatic,Lahore,Black,Local,1500,16/04/2024,Low,Medium,Tuesday,18
Suzuki Alto 1993,475000,Lahore,1993,100000,Petrol,Not Available,Sindh,Maroon,Local,660,16/04/2024,Low,Medium,Tuesday,31
Suzuki Ravi 1992,950000,Abbottabad,1992,150000,Not Available,Not Available,Islamabad,Green,Imported,800,16/04/2024,Low,High,Tuesday,32
Honda Accord 2003,1440000,Quetta,2003,295600,Petrol,Not Available,Karachi,Black,Local,1300,16/04/2024,Low,High,Tuesday,21
Suzuki Jimny 2004,1500000,Abbottabad,2004,40000,Petrol,Automatic,Karachi,Grey,Imported,660,16/04/2024,Low,Low,Tuesday,20
Toyota Mark II Grande 2.0 1995,2800000,Peshawar,1995,1,Petrol,Automatic,Peshawar,White,Imported,2000,16/04/2024,Medium,Low,Tuesday,29
Suzuki Alto 2000,1350000,Quetta,2000,70000,Petrol,Automatic,Lahore,Silver,Imported,660,16/04/2024,Low,Medium,Tuesday,24
Toyota Corolla XE 1996,1200000,Peshawar,1996,10000,Petrol,Not Available,Lahore,White,Local,1300,16/04/2024,Low,Low,Tuesday,28
Suzuki Mehran VX 1997,370000,Karachi,1997,64000,Not Available,Not Available,Sindh,White,Local,800,16/04/2024,Low,Medium,Tuesday,27
Hyundai Santro Club 2004,875000,Faisalabad,2004,155499,Petrol,Not Available,Lahore,Silver,Local,1000,16/04/2024,Low,High,Tuesday,20
Suzuki Cultus VXR 2002,1000000,Attock,2002,100000,Petrol,Not Available,Islamabad,White,Local,1000,16/04/2024,Low,Medium,Tuesday,22
Honda Civic VTi Oriel Prosmatec 1.6 2005,1680000,Karachi,2005,894300,Petrol,Automatic,Sindh,Grey,Local,1600,16/04/2024,Low,High,Tuesday,19
Honda City i-DSI Vario 2004,1470000,Lahore,2004,196000,Petrol,Automatic,Sindh,White,Local,1300,16/04/2024,Low,High,Tuesday,20
Honda Accord VTi 2.4 2005,2300000,Multan,2005,220000,Petrol,Automatic,Lahore,Alabaster Silver,Imported,2400,16/04/2024,Medium,High,Tuesday,19
Mitsubishi Pajero 1994,2100000,Lahore,1994,150000,Petrol,Automatic,Sialkot,Blue,Imported,3400,16/04/2024,Low,High,Tuesday,30
Toyota Prado TZ 3.0D 1998,4600000,Karachi,1998,160000,Diesel,Automatic,Sindh,Green,Imported,3000,16/04/2024,High,High,Tuesday,26
Nissan Sunny 1986,670000,Islamabad,2002,200000,Not Available,Not Available,Lahore,Grey,Imported,1600,16/04/2024,Low,High,Tuesday,22
Toyota Corolla 1997,2600000,Hyderabad,1997,76000,Petrol,Automatic,Sindh,White,Imported,1500,16/04/2024,Medium,Medium,Tuesday,27
Honda Civic EXi 1999,1100000,Islamabad,1999,245000,Petrol,Not Available,Punjab,Golden,Local,1500,16/04/2024,Low,High,Tuesday,25
Toyota Corolla XLi 2006,2250000,Rawalpindi,2006,115000,Petrol,Not Available,Rawalpindi,Black,Local,1300,16/04/2024,Medium,High,Tuesday,18
Suzuki Khyber GA 1990,275000,Peshawar,1990,2588,Not Available,Not Available,Lahore,Red,Local,1000,16/04/2024,Low,Low,Tuesday,34
Hyundai Santro Club 2005,925000,Lahore,2005,100000,Petrol,Not Available,Lahore,Grey,Local,1000,16/04/2024,Low,Medium,Tuesday,19
Toyota Vitz FL 1.0 2000,1885000,Lahore,2000,135000,Petrol,Automatic,Lahore,Pink,Imported,1000,16/04/2024,Low,High,Tuesday,24
Honda City i-DSI 2003,1695000,Lahore,2003,300000,Petrol,Not Available,Lahore,Blue,Local,1300,16/04/2024,Low,High,Tuesday,21
Toyota Vitz F 1.0 2006,1825000,Karachi,2006,82000,Petrol,Automatic,Karachi,Bayou Blue,Imported,1000,16/04/2024,Low,Medium,Tuesday,18
Suzuki Alto 2006,1150000,Lahore,2006,139,Petrol,Not Available,Sindh,Gold,Local,1000,16/04/2024,Low,Low,Tuesday,18
Toyota Surf 1992,2200000,Lahore,1992,250000,Diesel,Not Available,Punjab,Red,Imported,3000,16/04/2024,Low,High,Tuesday,32
Toyota Corolla SE Limited 1997,1200000,Mian wali,1997,25367,Petrol,Not Available,Sindh,White,Local,1500,16/04/2024,Low,Low,Tuesday,27
Suzuki Alto VXR 2006,850000,Islamabad,2006,332153,Petrol,Not Available,Sindh,Silver,Local,1000,16/04/2024,Low,High,Tuesday,18
Toyota Corolla 1991,1750000,Haripur,1991,157079,Petrol,Automatic,Lahore,Red,Imported,1600,16/04/2024,Low,High,Tuesday,33
Suzuki Mehran VXR 1991,500000,Lahore,1991,150000,Petrol,Not Available,Punjab,Snow White Pearl,Local,800,16/04/2024,Low,High,Tuesday,33
Suzuki Alto VXR 2004,700000,Karachi,2004,123,Petrol,Not Available,Sindh,Silver,Local,1000,16/04/2024,Low,Low,Tuesday,20
Toyota Vitz FL 1.0 2003,1800000,Karachi,2003,200000,Petrol,Automatic,Sindh,Gold,Imported,1000,16/04/2024,Low,High,Tuesday,21
Toyota Vitz 1999,1800000,Karachi,1999,2000,Petrol,Not Available,Sindh,Blue,Imported,1000,16/04/2024,Low,Low,Tuesday,25
Toyota Prado TZ 3.4 1996,3800000,Rawalpindi,1996,300000,Petrol,Automatic,Bannu,Unlisted,Imported,3400,16/04/2024,Medium,High,Tuesday,28
BMW X5 Series 4.4i 2006,3700000,Islamabad,2006,85000,Petrol,Automatic,Lahore,Titanium Silver Metallic,Imported,4400,16/04/2024,Medium,Medium,Tuesday,18
Mitsubishi Lancer GLX SR 1.6 2005,1470000,Haripur,2005,192000,Petrol,Not Available,Lahore,Labrador Black Pearl,Imported,1600,16/04/2024,Low,High,Tuesday,19
Honda Civic Type R 1988,450000,Lahore,2001,200000,Petrol,Not Available,Lahore,Turquoise,Local,2000,16/04/2024,Low,High,Tuesday,23
Honda City EXi 2002,1025000,Sargodha,2002,259000,Petrol,Not Available,Faisalabad,Silver,Local,1300,16/04/2024,Low,High,Tuesday,22
Suzuki Mehran VX 1994,250000,Karachi,1994,70000,Petrol,Not Available,Karachi,Red,Local,800,16/04/2024,Low,Medium,Tuesday,30
Toyota Surf SSR-X 3.0D 1995,3500000,Islamabad,1995,231000,Diesel,Automatic,Un-Registered,White,Imported,3000,16/04/2024,Medium,High,Tuesday,29
Toyota Corolla XLi 2003,2025000,Lahore,2003,152000,Petrol,Not Available,Lahore,Super White,Local,1300,16/04/2024,Low,High,Tuesday,21
Suzuki Mehran 1995,450000,Bhakkar,1995,900000,Petrol,Not Available,Punjab,White,Imported,800,16/04/2024,Low,High,Tuesday,29
Suzuki Cultus 2001,690000,Wah cantt,2001,77000,Petrol,Not Available,Lahore,Silver,Local,1000,16/04/2024,Low,Medium,Tuesday,23
Hyundai Santro Exec 2004,890000,Karachi,2004,120000,Petrol,Not Available,Karachi,Black,Local,1000,16/04/2024,Low,High,Tuesday,20
Toyota Corolla 1986,570000,Layyah,2003,50000,Diesel,Not Available,Layyah,White,Imported,2400,16/04/2024,Low,Low,Tuesday,21
Toyota Corolla SE Saloon Automatic 2003,3300000,Lower dir,2003,69750,Petrol,Automatic,Islamabad,Silver,Local,1600,16/04/2024,Medium,Medium,Tuesday,21
Toyota Hilux 1987,1200000,Layyah,1992,150000,Diesel,Not Available,Multan,White,Imported,2400,16/04/2024,Low,High,Tuesday,32
Toyota Mark X 250 G L Package 2005,5500000,Rawalpindi,2005,115000,Petrol,Automatic,Islamabad,Black,Imported,2500,16/04/2024,High,High,Tuesday,19
Honda Civic VTi Oriel Automatic 1.6 1999,1450000,Lahore,1999,173211,Petrol,Automatic,Punjab,Silver,Local,1600,16/04/2024,Low,High,Tuesday,25
Suzuki Bolan VX 2006,555000,Chiniot,2006,51214,Petrol,Not Available,Faisalabad,Silky Silver,Local,800,16/04/2024,Low,Medium,Tuesday,18
Jeep CJ 5 2.5 1976,2000000,Islamabad,2002,50000,Petrol,Not Available,Dera ismail khan,Red,Imported,2500,16/04/2024,Low,Low,Tuesday,22
Hyundai Santro Plus 2002,715000,Fort abbass,2002,240,Petrol,Not Available,Lahore,Silver,Local,1000,16/04/2024,Low,Low,Tuesday,22
Mitsubishi Galant 1.6 GLX 1992,680000,Mansehra,1992,140000,Petrol,Not Available,Islamabad,Beige,Local,1600,16/04/2024,Low,High,Tuesday,32
Honda Civic EX 1995,819999,Peshawar,1995,10081,Not Available,Not Available,Swat,Silver,Local,1500,16/04/2024,Low,Low,Tuesday,29
Suzuki Baleno JXR 2004,750000,Karachi,2004,285000,Petrol,Not Available,Karachi,Gold,Imported,1300,16/04/2024,Low,High,Tuesday,20
Suzuki Mehran VXR (CNG) 2000,500000,Abbottabad,2000,5555,Petrol,Not Available,Sindh,Beige,Local,800,16/04/2024,Low,Low,Tuesday,24
Toyota Corolla Fielder X 2006,3520000,Peshawar,2006,109000,Petrol,Automatic,Islamabad,Silver,Imported,1500,16/04/2024,Medium,High,Tuesday,18
Honda Civic 2000,1100000,Abbottabad,2000,6500,Petrol,Not Available,Lahore,White,Local,1600,16/04/2024,Low,Low,Tuesday,24
Toyota Camry Up-Spec Automatic 2.4 2006,4500000,Karachi,2006,105000,Petrol,Automatic,Sindh,Silver,Imported,2400,16/04/2024,High,High,Tuesday,18
Honda Civic VTi Oriel 1.6 2002,1600000,Lahore,2002,200000,Petrol,Not Available,Lahore,White,Local,1600,16/04/2024,Low,High,Tuesday,22
Toyota Vitz F 1.3 2006,1980000,Lahore,2006,150000,Petrol,Automatic,Lahore,Silver,Imported,1300,16/04/2024,Low,High,Tuesday,18
Suzuki Mehran VXR 1996,350000,Rawalpindi,1996,50000,Petrol,Not Available,Multan,Snow White Pearl,Local,800,16/04/2024,Low,Low,Tuesday,28
Suzuki Khyber Limited Edition 1998,790000,Sargodha,1998,48990,Petrol,Not Available,Lahore,Grey,Imported,1000,16/04/2024,Low,Low,Tuesday,26
Hyundai Santro Plus 2000,600000,Jhang,2000,123123,Petrol,Not Available,Punjab,Black,Local,1000,16/04/2024,Low,High,Tuesday,24
Nissan Sunny EX Saloon Automatic 1.6 2006,1950000,Abbottabad,2006,200000,Petrol,Automatic,Lahore,Silver,Imported,1600,16/04/2024,Low,High,Tuesday,18
Suzuki Mehran 1993,417000,Rawat,1993,100000,Petrol,Not Available,Lahore,White,Local,800,16/04/2024,Low,Medium,Tuesday,31
Toyota Corolla X 1.3 2005,1800000,Rawalpindi,2005,150000,Petrol,Automatic,Lahore,Black,Imported,1300,16/04/2024,Low,High,Tuesday,19
Toyota Crown Royal Saloon G 1993,2000000,Gujar khan,1993,100000,Petrol,Automatic,Islamabad,Blue,Imported,3000,16/04/2024,Low,Medium,Tuesday,31
Honda Civic EX 1995,1500000,Lahore,1995,95000,Petrol,Not Available,Lahore,Black,Local,1500,16/04/2024,Low,Medium,Tuesday,29
Suzuki Cultus VXR 2005,730000,Taxila,2005,200000,Petrol,Not Available,Lahore,White,Local,1000,16/04/2024,Low,High,Tuesday,19
Honda Civic EXi Prosmatec 2002,1325000,Karachi,2002,10,Petrol,Automatic,Karachi,White,Local,1500,16/04/2024,Low,Low,Tuesday,22
Honda Civic VTi Oriel Prosmatec 1.6 2004,1750000,Karachi,2004,105000,Petrol,Automatic,Karachi,White,Local,1600,16/04/2024,Low,High,Tuesday,20
Honda City i-DSI 2005,1485000,Lahore,2005,150000,Petrol,Not Available,Lahore,Blue,Local,1300,16/04/2024,Low,High,Tuesday,19
Toyota Prado TX Limited 3.4 2003,7900000,Peshawar,2003,200100,Petrol,Automatic,Islamabad,Silver,Imported,3400,16/04/2024,High,High,Tuesday,21
Toyota Hilux D-4D Automatic 2005,4400000,Islamabad,2005,260000,Diesel,Automatic,Sindh,Gold,Local,3000,16/04/2024,High,High,Tuesday,19
Honda Civic EXi 1998,1280000,Peshawar,1998,139151,Not Available,Not Available,Lahore,Silver,Local,1500,16/04/2024,Low,High,Tuesday,26
Toyota Vitz F 1.0 2006,2085000,Swabi,2006,135000,Petrol,Automatic,Lahore,White,Imported,1000,16/04/2024,Low,High,Tuesday,18
Suzuki Margalla GL 1994,550000,Multan,1994,64851,Petrol,Not Available,Bahawalpur,Green,Local,1300,16/04/2024,Low,Medium,Tuesday,30
Honda City i-DSI 2006,2100000,Islamabad,2006,184000,Petrol,Not Available,Islamabad,Bronze,Local,1300,16/04/2024,Low,High,Tuesday,18
Suzuki Baleno 2001,865000,Lahore,2001,200000,Petrol,Not Available,Lahore,Silver,Imported,1300,16/04/2024,Low,High,Tuesday,23
Suzuki Jimny 2006,1875000,Peshawar,2006,198580,Petrol,Automatic,Lahore,Silver,Imported,660,16/04/2024,Low,High,Tuesday,18
Suzuki Bolan VX 2006,590000,Kallar kahar,2006,90000,Petrol,Not Available,Sindh,Solid White,Local,800,16/04/2024,Low,Medium,Tuesday,18
Suzuki Cultus VXR (CNG) 2005,750000,Lahore,2005,18600,Petrol,Not Available,Punjab,Solid White,Local,1000,16/04/2024,Low,Low,Tuesday,19
Toyota Mark X 300G Premium 2005,6200000,Abbottabad,2005,168000,Petrol,Automatic,Islamabad,Silver,Imported,3000,16/04/2024,High,High,Tuesday,19
KIA Sportage 2.0 LX 4x4 2004,1700000,Islamabad,2004,290000,Petrol,Not Available,Karachi,Clear White,Local,2000,16/04/2024,Low,High,Tuesday,20
Jeep CJ 5 1968,1500000,Islamabad,2003,8000,Diesel,Not Available,Haripur,Grey,Imported,2400,16/04/2024,Low,Low,Tuesday,21
Toyota Belta X 1.0 2006,2050000,Lahore,2006,172000,Petrol,Automatic,Sindh,Silver,Imported,1000,16/04/2024,Low,High,Tuesday,18
Toyota Corolla GLi 1.3 2005,1450000,Peshawar,2005,265000,Petrol,Not Available,Sindh,Blue,Local,1300,16/04/2024,Low,High,Tuesday,19
