title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Honda Civic Oriel 1.8 i-VTEC CVT 2019,5700000,Lahore,2019,98000,Petrol,Automatic,Lahore,Maroon,Local,1800,15/04/2024,High,Medium,Monday,5
Suzuki Cultus VXR 2017,2500000,Multan,2017,190000,Petrol,Not Available,Lahore,White,Local,1000,15/04/2024,Medium,High,Monday,7
Suzuki Bolan VX Euro II 2019,1660000,Chakwal,2019,55000,Petrol,Not Available,Islamabad,Solid White,Local,800,15/04/2024,Low,Medium,Monday,5
Suzuki Ravi 1982,430000,Haripur,2017,19000,Not Available,Not Available,Islamabad,White,Local,800,15/04/2024,Low,Low,Monday,7
Suzuki Vitara GL+ 1.6 2017,4200000,Faisalabad,2017,95000,Petrol,Automatic,Islamabad,horizon orange metallic,Local,1600,15/04/2024,High,Medium,Monday,7
Toyota Corolla GLi Automatic 1.3 VVTi 2017,4000000,Hyderabad,2017,65000,Petrol,Automatic,Karachi,Attitude Black,Local,1300,15/04/2024,Medium,Medium,Monday,7
KIA Grand Carnival EX+ 2019,7400000,Karachi,2019,28500,Petrol,Automatic,Punjab,Marsalla,Imported,3500,15/04/2024,High,Low,Monday,5
Honda Vezel Hybrid X 2017,7100000,Karak,2017,100000,Hybrid,Automatic,Karachi,Silver,Imported,1500,15/04/2024,High,Medium,Monday,7
Toyota Corolla GLi 1.3 VVTi 2017,3500000,Balakot,2017,64000,Petrol,Not Available,Karachi,Brown,Local,1300,15/04/2024,Medium,Medium,Monday,7
Suzuki Cultus VXL 2017,2600000,Peshawar,2017,140000,Petrol,Not Available,Islamabad,White,Local,1000,15/04/2024,Medium,High,Monday,7
Daihatsu Cast Activa X SA III 2018,3229999,Islamabad,2018,66000,Petrol,Automatic,Punjab,Red,Imported,660,15/04/2024,Medium,Medium,Monday,6
Suzuki Cultus VXL 2019,2950000,Mansehra,2019,115000,Petrol,Not Available,Islamabad,Silver,Local,1000,15/04/2024,Medium,High,Monday,5
Toyota Corolla GLi Automatic 1.3 VVTi 2017,3935000,Quetta,2017,61400,Petrol,Automatic,Sindh,Silver,Local,1300,15/04/2024,Medium,Medium,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2017,4900000,Lahore,2017,93600,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,Medium,Monday,7
Suzuki Mehran VX Euro II 2019,1250000,Lahore,2019,58000,Petrol,Not Available,Karachi,Solid White,Local,796,15/04/2024,Low,Medium,Monday,5
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4810000,Peshawar,2019,68200,Petrol,Automatic,Islamabad,White,Local,1300,15/04/2024,High,Medium,Monday,5
Nissan Serena 2018,6950000,Lahore,2018,78000,Hybrid,Automatic,Un-Registered,White,Imported,1200,15/04/2024,High,Medium,Monday,6
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4600000,Karachi,2019,85000,Petrol,Automatic,Karachi,White,Local,1300,15/04/2024,High,Medium,Monday,5
Toyota Sienta 2018,6200000,Karachi,2018,82000,Hybrid,Automatic,Sindh,White,Imported,1500,15/04/2024,High,Medium,Monday,6
Toyota Vitz F Safety 1.0 2018,3985000,Lahore,2018,69000,Petrol,Automatic,Punjab,Silver,Imported,1000,15/04/2024,Medium,Medium,Monday,6
Honda City 1.3 i-VTEC 2017,3200000,Taunsa sharif,2017,125000,Petrol,Not Available,Lahore,Taffeta White,Local,1300,15/04/2024,Medium,High,Monday,7
Suzuki Swift DLX 1.3 Navigation  2018,1700000,Lahore,2018,105000,Petrol,Not Available,Lahore,White,Local,1300,15/04/2024,Low,High,Monday,6
FAW V2 VCT-i 2017,1600000,Lahore,2017,78000,Petrol,Not Available,Lahore,Red,Imported,1300,15/04/2024,Low,Medium,Monday,7
Toyota Vitz F 1.0 2018,3950000,Lahore,2018,80000,Petrol,Automatic,Punjab,Black Mica,Imported,996,15/04/2024,Medium,Medium,Monday,6
Toyota Aqua S 2019,5800000,Lahore,2019,65000,Hybrid,Automatic,Un-Registered,Blue Metallic,Imported,1500,15/04/2024,High,Medium,Monday,5
Toyota Passo X G Package 2019,3850000,Lahore,2019,33000,Petrol,Automatic,Punjab,Silver,Imported,1000,15/04/2024,Medium,Low,Monday,5
Nissan Serena HIGHWAY STAR 2018,6800000,Lahore,2018,115000,Hybrid,Automatic,Punjab,Black,Imported,2000,15/04/2024,High,High,Monday,6
Daihatsu Mira L 2018,3100000,Hyderabad,2018,60000,Petrol,Automatic,Sindh,White,Imported,660,15/04/2024,Medium,Medium,Monday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2018,6000000,Lahore,2018,25000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,15/04/2024,High,Low,Monday,6
Honda City 1.5 i-VTEC Prosmatec 2018,3800000,Rawalpindi,2018,73000,Petrol,Automatic,Islamabad,Lunar Silver Metallic,Local,1500,15/04/2024,Medium,Medium,Monday,6
Toyota Land Cruiser ZX 2018,48000000,Lahore,2018,13600,Petrol,Automatic,Un-Registered,White,Imported,4600,15/04/2024,High,Low,Monday,6
Toyota Corolla Altis Grande 1.8 2018,5850000,Islamabad,2018,75613,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,Medium,Monday,6
Suzuki Wagon R VXL 2019,2475000,Shorkot,2019,70000,Petrol,Not Available,Lahore,Solid White,Local,1000,15/04/2024,Medium,Medium,Monday,5
Suzuki Wagon R VXL 2017,1889999,Karachi,2017,110000,Petrol,Not Available,Karachi,Brown,Local,1000,15/04/2024,Low,High,Monday,7
Nissan Clipper 2018,2650000,Gujrat,2018,167000,Petrol,Automatic,Un-Registered,Silver,Imported,660,15/04/2024,Medium,High,Monday,6
Toyota C-HR G-LED 2017,7000000,Multan,2017,125000,Hybrid,Automatic,Islamabad,Silver,Imported,1800,15/04/2024,High,High,Monday,7
Honda Civic 2019,5700000,Islamabad,2019,70000,Petrol,Automatic,Islamabad,Grey,Local,1800,15/04/2024,High,Medium,Monday,5
Honda BR-V i-VTEC 2018,4500000,Islamabad,2018,68000,Petrol,Automatic,Islamabad,Grey,Local,1500,15/04/2024,High,Medium,Monday,6
Suzuki Every PC 2018,2650000,Gujranwala,2018,70000,Petrol,Automatic,Un-Registered,Pearl White,Imported,660,15/04/2024,Medium,Medium,Monday,6
Honda City 1.3 i-VTEC 2018,3600000,Rawalpindi,2018,81800,Petrol,Not Available,Islamabad,Lunar Silver Metallic,Local,1300,15/04/2024,Medium,Medium,Monday,6
Honda Civic 1.8 i-VTEC CVT 2018,5250000,Islamabad,2018,82000,Petrol,Automatic,Islamabad,Modern Steel Metallic,Local,1800,15/04/2024,High,Medium,Monday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2017,5500000,Sialkot,2017,65000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,15/04/2024,High,Medium,Monday,7
Toyota Prius 2017,7500000,Peshawar,2017,147000,Hybrid,Automatic,Islamabad,White,Imported,1800,15/04/2024,High,High,Monday,7
Suzuki Mehran VXR Euro II 2019,1550000,Dgkhan,2019,40000,Petrol,Not Available,Punjab,Solid White,Local,796,15/04/2024,Low,Low,Monday,5
Toyota Hilux Revo G 3.0 2017,8500000,Charsadda,2017,161000,Diesel,Not Available,Sindh,Attitude Black,Local,3000,15/04/2024,High,High,Monday,7
Suzuki Jimny GA MT 2019,6550000,Sanghar,2019,52700,Petrol,Not Available,Sindh,Silky Silver Metallic,Local,1500,15/04/2024,High,Medium,Monday,5
Honda City Aspire 1.5 i-VTEC 2017,3450000,Lahore,2017,112000,Petrol,Not Available,Islamabad,Taffeta White,Local,1500,15/04/2024,Medium,High,Monday,7
Suzuki Every Wagon 2018,1980000,Lahore,2018,135000,Petrol,Automatic,Punjab,White,Imported,660,15/04/2024,Low,High,Monday,6
Toyota Corolla Altis Grande 1.8 2018,5200000,Multan,2018,100000,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,Medium,Monday,6
Toyota Corolla XLi Automatic 2019,4200000,Lahore,2019,43000,Petrol,Automatic,Lahore,White,Local,1300,15/04/2024,High,Low,Monday,5
Honda City 1.3 i-VTEC Prosmatec 2017,3500000,Mian wali,2017,116700,Petrol,Automatic,Lahore,Taffeta White,Local,1300,15/04/2024,Medium,High,Monday,7
Toyota Corolla Altis Grande CVT-i 1.8 2019,6000000,Sukkur,2019,45408,Petrol,Automatic,Sindh,White,Local,1800,15/04/2024,High,Low,Monday,5
Suzuki Mehran VXR Euro II 2017,1400000,Arifwala,2017,89900,Petrol,Not Available,Punjab,Graphite Grey,Local,796,15/04/2024,Low,Medium,Monday,7
Suzuki Mehran VXR Euro II 2017,1150000,Lahore,2017,51000,Petrol,Not Available,Sindh,Solid White,Local,796,15/04/2024,Low,Medium,Monday,7
Toyota Prado TX Limited 2.7 2018,30000000,Sialkot,2018,96000,Petrol,Automatic,Un-Registered,Super White,Imported,2700,15/04/2024,High,Medium,Monday,6
Honda City 1.3 i-VTEC 2017,3190000,Faisalabad,2017,123286,Petrol,Not Available,Faisalabad,Urban Titanium,Local,1300,15/04/2024,Medium,High,Monday,7
Mitsubishi Ek Wagon G Safety Plus Edition 2019,3290000,Lahore,2019,25000,Petrol,Automatic,Un-Registered,Black,Imported,660,15/04/2024,Medium,Low,Monday,5
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5200000,Gujrat,2018,90000,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,Medium,Monday,6
Suzuki Wagon R VXL 2017,2300000,Lahore,2017,47000,Petrol,Not Available,Punjab,Solid White,Local,1000,15/04/2024,Medium,Low,Monday,7
Toyota Rush G A/T 2019,6100000,Karachi,2019,68000,Petrol,Automatic,Sindh,Black Metallic,Imported,1500,15/04/2024,High,Medium,Monday,5
Toyota Corolla Altis Automatic 1.6 2017,3800000,Karachi,2017,76000,Petrol,Automatic,Sindh,Attitude Black,Local,1600,15/04/2024,Medium,Medium,Monday,7
Toyota Vitz 2019,3379999,Islamabad,2019,135,Petrol,Automatic,Islamabad,Red,Imported,1000,15/04/2024,Medium,Low,Monday,5
Suzuki Vitara GL+ 1.6 2018,4925000,Karachi,2018,59000,Petrol,Automatic,Sindh,White,Imported,1600,15/04/2024,High,Medium,Monday,6
Suzuki Ciaz Automatic 2017,2850000,Karachi,2017,102000,Petrol,Automatic,Karachi,Star Silver Metallic,Local,1400,15/04/2024,Medium,High,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2017,5150000,Lahore,2017,94500,Petrol,Automatic,Lahore,Crystal Black,Local,1800,15/04/2024,High,Medium,Monday,7
Toyota Corolla Altis Grande 1.8 2018,5250000,Karachi,2018,59000,Petrol,Automatic,Sindh,Super White,Local,1800,15/04/2024,High,Medium,Monday,6
Toyota Corolla Altis Grande CVT-i 1.8 2017,4700000,Quetta,2017,150000,Petrol,Automatic,Sindh,White,Local,1800,15/04/2024,High,High,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5250000,Faisalabad,2018,115000,Petrol,Automatic,Islamabad,Taffeta White,Local,1800,15/04/2024,High,High,Monday,6
Suzuki Mehran VX Euro II 2017,1400000,Faisalabad,2017,80000,Petrol,Not Available,Lahore,Grey,Local,800,15/04/2024,Low,Medium,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5750000,Gujrat,2018,61000,Petrol,Automatic,Lahore,White,Imported,1800,15/04/2024,High,Medium,Monday,6
Toyota Sienta X 2018,5725000,Karachi,2018,57000,Hybrid,Automatic,Un-Registered,Silver,Imported,1500,15/04/2024,High,Medium,Monday,6
Nissan Dayz Highway star S hybrid X pro pilot 2019,3250000,Faisalabad,2019,33600,Hybrid,Automatic,Lahore,Blue,Imported,660,15/04/2024,Medium,Low,Monday,5
Toyota Corolla 1972,750000,Lahore,2017,34860,Petrol,Not Available,Sindh,Yellow,Imported,1000,15/04/2024,Low,Low,Monday,7
Suzuki Mehran VXR Euro II 2017,1350000,Quaid abad,2017,10000,Petrol,Not Available,Lahore,White,Local,800,15/04/2024,Low,Low,Monday,7
Suzuki Mehran VXR Euro II 2017,1250000,Bahawalpur,2017,360000,Petrol,Not Available,Lahore,Graphite Grey,Local,796,15/04/2024,Low,High,Monday,7
Suzuki Mehran VX Euro II Limited Edition 2018,1535000,Rawalpindi,2018,39000,Petrol,Not Available,Lahore,Silver,Imported,800,15/04/2024,Low,Low,Monday,6
Daihatsu Move Custom RS 2019,3500000,Sialkot,2019,14000,Petrol,Automatic,Punjab,Maroon,Imported,660,15/04/2024,Medium,Low,Monday,5
Suzuki Swift DLX Automatic 1.3 Navigation 2017,2650000,Karachi,2017,64000,Petrol,Automatic,Karachi,Solid White,Local,1300,15/04/2024,Medium,Medium,Monday,7
Audi A5 1.4 TFSI Sportback 2019,15500000,Islamabad,2019,57000,Petrol,Automatic,Islamabad,Daytona Grey,Imported,1400,15/04/2024,High,Medium,Monday,5
Toyota Passo X L Package S  2017,3600000,Lahore,2017,83000,Petrol,Automatic,Lahore,Silver,Imported,1000,15/04/2024,Medium,Medium,Monday,7
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4350000,Karachi,2019,41000,Petrol,Automatic,Sindh,White,Local,1300,15/04/2024,High,Low,Monday,5
Suzuki Mehran VX Euro II 2017,1350000,Multan,2017,28000,Petrol,Not Available,Punjab,Silky Silver,Local,796,15/04/2024,Low,Low,Monday,7
Toyota Corolla Altis Grande CVT-i 1.8 2018,5350000,Vehari,2018,79000,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,Medium,Monday,6
Suzuki Mehran VX Euro II Limited Edition 2017,1290000,Abbottabad,2017,45000,Petrol,Not Available,Islamabad,Solid White,Local,796,15/04/2024,Low,Low,Monday,7
Toyota Sienta 2018,5100000,Lahore,2018,50884,Hybrid,Automatic,Un-Registered,Black,Imported,1500,15/04/2024,High,Medium,Monday,6
Honda City 1.3 i-VTEC 2019,3685000,Gujranwala,2019,46000,Petrol,Not Available,Lahore,White,Local,1300,15/04/2024,Medium,Low,Monday,5
Nissan Serena HIGHWAY STAR 2019,7000000,Lahore,2019,86000,Hybrid,Automatic,Punjab,White,Imported,2000,15/04/2024,High,Medium,Monday,5
Suzuki Alto L 2017,3100000,Rawalpindi,2017,70000,Petrol,Automatic,Islamabad,White,Imported,660,15/04/2024,Medium,Medium,Monday,7
Honda City Aspire 1.3 i-VTEC 2017,3475000,Islamabad,2017,70000,Petrol,Not Available,Islamabad,Modern Steel Metallic,Local,1300,15/04/2024,Medium,Medium,Monday,7
Suzuki Alto VXR 2019,2150000,Rahim yar khan,2019,75000,Petrol,Not Available,Sindh,Silky Silver,Local,660,15/04/2024,Low,Medium,Monday,5
Suzuki Xbee MZ 2019,4200000,Lahore,2019,53000,Hybrid,Automatic,Lahore,Black,Imported,1000,15/04/2024,High,Medium,Monday,5
Suzuki Swift DLX 1.3 Navigation  2018,3250000,Karachi,2018,13000,Petrol,Not Available,Karachi,White,Local,1300,15/04/2024,Medium,Low,Monday,6
Honda City 1.3 i-VTEC 2018,3400000,Rahim yar khan,2018,46600,Petrol,Not Available,Karachi,Taffeta White,Local,1300,15/04/2024,Medium,Low,Monday,6
Honda City 1.3 i-VTEC 2017,3050000,Abbottabad,2017,168000,Petrol,Not Available,Islamabad,Crystal Black Pearl,Local,1300,15/04/2024,Medium,High,Monday,7
Suzuki Wagon R VXL 2019,2390000,Karachi,2019,44000,Petrol,Not Available,Karachi,Gold,Local,1000,15/04/2024,Medium,Low,Monday,5
Toyota Prado TX Limited 2.7 2018,29500000,Lahore,2018,44345,Petrol,Automatic,Punjab,White,Imported,2700,15/04/2024,High,Low,Monday,6
Toyota Vitz Hybrid F 1.5 2018,4350000,Sialkot,2018,73000,Hybrid,Automatic,Punjab,White,Imported,1500,15/04/2024,High,Medium,Monday,6
BMW X1 2018,8200000,Islamabad,2018,41000,Petrol,Automatic,Islamabad,White,Imported,1500,15/04/2024,High,Low,Monday,6
Suzuki Mega Carry Xtra Manual 2019,2275000,Lahore,2019,41500,Petrol,Not Available,Lahore,White,Local,1500,15/04/2024,Medium,Low,Monday,5
Suzuki Swift 2018,2950000,Kharian,2018,58000,Petrol,Not Available,Lahore,White,Local,1300,15/04/2024,Medium,Medium,Monday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2017,4749000,Faisalabad,2017,65000,Petrol,Automatic,Punjab,Lunar Silver Metallic,Local,1800,15/04/2024,High,Medium,Monday,7
Suzuki Vitara GLX 1.6 2017,4800000,Murree,2017,114000,Petrol,Automatic,Islamabad,Black,Imported,1600,15/04/2024,High,High,Monday,7
Suzuki Mehran VXR Euro II 2017,1235000,Rahim yar khan,2017,40000,Petrol,Not Available,Karachi,White,Local,800,15/04/2024,Low,Low,Monday,7
Suzuki Mehran VXR Euro II 2017,1230000,Raiwind,2017,50000,Petrol,Not Available,Lahore,Beige,Local,800,15/04/2024,Low,Low,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2019,5480000,Islamabad,2019,109000,Petrol,Automatic,Islamabad,Lunar Silver Metallic,Imported,1800,15/04/2024,High,High,Monday,5
Toyota Corolla Altis Automatic 1.6 2019,5000000,Lahore,2019,67745,Petrol,Automatic,Islamabad,Attitude Black,Local,1600,15/04/2024,High,Medium,Monday,5
Nissan Clipper NV100 2019,2350000,Peshawar,2019,104000,Petrol,Automatic,Un-Registered,White,Imported,660,15/04/2024,Medium,High,Monday,5
Honda City 1.3 i-VTEC 2017,3400000,Sargodha,2017,110000,Petrol,Not Available,Lahore,Taffeta White,Local,1300,15/04/2024,Medium,High,Monday,7
Audi A4 2018,12000000,Islamabad,2018,60000,Petrol,Automatic,Islamabad,White,Imported,1400,15/04/2024,High,Medium,Monday,6
BAIC BJ40 Plus Honorable Edition 2024,10700000,Karachi,2018,250,Petrol,Automatic,Karachi,Black,Local,2000,15/04/2024,High,Low,Monday,6
Toyota Corolla Altis Grande CVT-i 1.8 2017,5200000,Lahore,2017,116000,Petrol,Automatic,Lahore,White,Local,1800,15/04/2024,High,High,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2017,5400000,Quetta,2017,61000,Petrol,Automatic,Karachi,Taffeta White,Local,1800,15/04/2024,High,Medium,Monday,7
Toyota Corolla XLi Automatic 2019,4150000,Lahore,2019,103000,Petrol,Automatic,Punjab,Black,Local,1300,15/04/2024,High,High,Monday,5
Toyota Vitz Hybrid F 1.5 2017,4600000,Karachi,2017,71000,Hybrid,Automatic,Karachi,Super White II,Imported,1500,15/04/2024,High,Medium,Monday,7
Suzuki Mehran VXR Euro II 2018,1350000,Sadiqabad,2018,31663,Petrol,Not Available,Sindh,Graphite Grey,Local,796,15/04/2024,Low,Low,Monday,6
Toyota Corolla GLi 1.3 VVTi 2017,4600000,Rawalpindi,2017,19950,Petrol,Not Available,Islamabad,White,Local,1300,15/04/2024,High,Low,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5350000,Lahore,2018,72000,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,Medium,Monday,6
Suzuki Every Wagon 2019,2375000,Okara,2019,87000,Petrol,Automatic,Lahore,Silver,Imported,660,15/04/2024,Medium,Medium,Monday,5
Suzuki Cultus VXR 2018,2500000,Islamabad,2018,60000,Petrol,Not Available,Sindh,White,Local,1000,15/04/2024,Medium,Medium,Monday,6
Suzuki Alto VXR 2019,2050000,Nawabshah,2019,35000,Petrol,Not Available,Karachi,Solid White,Local,660,15/04/2024,Low,Low,Monday,5
Nissan Note 2018,4850000,Chishtian,2018,88000,Hybrid,Automatic,Punjab,Silver,Imported,1200,15/04/2024,High,Medium,Monday,6
Suzuki Wagon R Hybrid FX 2017,3050000,Peshawar,2017,60000,Hybrid,Automatic,Punjab,Maroon,Imported,660,15/04/2024,Medium,Medium,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2017,5200000,Sargodha,2017,60000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,15/04/2024,High,Medium,Monday,7
Suzuki Mehran VX Euro II 2018,1550000,Multan,2018,60000,Petrol,Not Available,Multan,Silky Silver,Local,796,15/04/2024,Low,Medium,Monday,6
Suzuki Mehran VXR Euro II 2017,1375000,Rawalpindi,2017,61000,Petrol,Not Available,Rawalpindi,Solid White,Local,796,15/04/2024,Low,Medium,Monday,7
Suzuki Mehran VXR Euro II 2018,1250000,Lahore,2018,80000,Petrol,Not Available,Lahore,White,Local,800,15/04/2024,Low,Medium,Monday,6
Toyota Hiace 2018,6725000,Islamabad,2018,72173,Petrol,Not Available,Un-Registered,White,Imported,2000,15/04/2024,High,Medium,Monday,6
Suzuki Wagon R VXL 2019,2370000,Hafizabad,2019,80000,Petrol,Not Available,Lahore,Gold,Local,1000,15/04/2024,Medium,Medium,Monday,5
Nissan Clipper G Aero Version 2017,3400000,Gujranwala,2017,49000,Petrol,Automatic,Un-Registered,Red Wine,Imported,660,15/04/2024,Medium,Low,Monday,7
Toyota Corolla XLi VVTi 2018,4300000,Islamabad,2018,28000,Petrol,Not Available,Islamabad,White,Local,1300,15/04/2024,High,Low,Monday,6
Toyota Corolla GLi Automatic 1.3 VVTi 2017,3800000,Sargodha,2017,120000,Petrol,Automatic,Lahore,White,Local,1300,15/04/2024,Medium,High,Monday,7
Suzuki Wagon R VXR 2019,2400000,Islamabad,2019,88000,Petrol,Not Available,Islamabad,Silver,Local,1000,15/04/2024,Medium,Medium,Monday,5
Suzuki Mehran VXR Euro II 2018,1575000,Islamabad,2018,33000,Petrol,Not Available,Islamabad,Solid White,Local,796,15/04/2024,Low,Low,Monday,6
Suzuki Wagon R 2018,2100000,Depal pur,2018,154000,Petrol,Not Available,Lahore,Grey,Local,1000,15/04/2024,Low,High,Monday,6
Toyota Vitz F Safety 1.0 2018,3940000,Islamabad,2018,94000,Petrol,Automatic,Islamabad,Black,Imported,1000,15/04/2024,Medium,Medium,Monday,6
Daihatsu Hijet Special 2019,2375000,Karachi,2019,32000,Petrol,Automatic,Un-Registered,Silver,Imported,660,15/04/2024,Medium,Low,Monday,5
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5350000,Islamabad,2018,95000,Petrol,Automatic,Islamabad,Black,Local,1800,15/04/2024,High,Medium,Monday,6
Tesla Model X 2018,0,Lahore,2018,33600,Not Available,Automatic,Un-Registered,Pearl White,Imported,1300,15/04/2024,Low,Low,Monday,6
Suzuki Every Wagon 2018,2730000,Attock,2018,221372,Petrol,Automatic,Islamabad,White,Imported,660,15/04/2024,Medium,High,Monday,6
Suzuki Mehran VX Euro II 2017,1350000,Karoor pacca,2017,124000,Petrol,Not Available,Punjab,Solid White,Local,796,15/04/2024,Low,High,Monday,7
Honda Civic Oriel 1.8 i-VTEC CVT 2017,4875000,Islamabad,2017,126731,Petrol,Automatic,Islamabad,White,Local,1800,15/04/2024,High,High,Monday,7
Suzuki Mehran VXR Euro II 2018,1390000,Toba tek singh,2018,18000,Petrol,Not Available,Lahore,Sand Beige,Local,796,15/04/2024,Low,Low,Monday,6
Honda City 1.3 i-VTEC Prosmatec 2019,3850000,Gujranwala,2019,53500,Petrol,Automatic,Islamabad,White,Local,1300,15/04/2024,Medium,Medium,Monday,5
Honda City 1.3 i-VTEC 2017,3550000,Islamabad,2017,38000,Petrol,Not Available,Punjab,Crystal Black Pearl,Local,1300,15/04/2024,Medium,Low,Monday,7
Suzuki Wagon R VXR 2018,2000000,Karachi,2018,104000,Petrol,Not Available,Sindh,Solid White,Local,1000,15/04/2024,Low,High,Monday,6
Daihatsu Mira X SA lll 2018,3145000,Karachi,2018,25000,Petrol,Automatic,Karachi,White,Imported,660,15/04/2024,Medium,Low,Monday,6
Suzuki Cultus VXR 2018,2400000,Multan,2018,81000,Petrol,Not Available,Punjab,White,Local,1000,15/04/2024,Medium,Medium,Monday,6
Toyota Land Cruiser ZX 2019,50500000,Islamabad,2019,26000,Petrol,Automatic,Un-Registered,White Pearl Crystal Shine,Imported,4600,15/04/2024,High,Low,Monday,5
Honda Civic Oriel 1.8 i-VTEC CVT 2018,5100000,Karachi,2018,64000,Petrol,Automatic,Karachi,Silver,Local,1800,15/04/2024,High,Medium,Monday,6
Honda Civic Oriel 1.8 i-VTEC CVT 2017,4750000,Nowshera cantt,2017,93000,Petrol,Automatic,Lahore,Silver,Local,1800,15/04/2024,High,Medium,Monday,7
Toyota Corolla GLi 1.3 VVTi 2019,4730000,Islamabad,2019,75000,Petrol,Not Available,Islamabad,White,Local,1300,15/04/2024,High,Medium,Monday,5
Suzuki Mehran VXR Euro II 2017,1280000,Rawalpindi,2017,600000,Petrol,Not Available,Lahore,Solid White,Local,796,15/04/2024,Low,High,Monday,7
Suzuki Wagon R 2019,2620000,Sahiwal,2019,82000,Petrol,Automatic,Punjab,Silver,Imported,660,15/04/2024,Medium,Medium,Monday,5
Suzuki Ravi 2019,1350000,Lahore,2019,70000,Petrol,Not Available,Lahore,White,Local,800,15/04/2024,Low,Medium,Monday,5
Honda City 1.3 i-VTEC 2018,3520000,Burewala,2018,65000,Petrol,Not Available,Islamabad,Lunar Silver Metallic,Local,1300,15/04/2024,Medium,Medium,Monday,6
Suzuki Wagon R VXR 2018,2000000,Lahore,2018,105000,Petrol,Not Available,Lahore,Grey,Local,1000,15/04/2024,Low,High,Monday,6
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4500000,Karachi,2019,60000,Petrol,Automatic,Sindh,White,Local,1300,15/04/2024,High,Medium,Monday,5
Toyota Corolla GLi Automatic 1.3 VVTi 2017,4169000,Islamabad,2017,82000,Petrol,Automatic,Islamabad,Silver Metallic,Local,1300,15/04/2024,High,Medium,Monday,7
Toyota Corolla GLi Automatic 1.3 VVTi 2019,4750000,Rawalpindi,2019,73000,Petrol,Automatic,Islamabad,White,Local,1300,15/04/2024,High,Medium,Monday,5
Honda Freed Hybrid G Honda Sensing 2018,6400000,Gujranwala,2018,100000,Petrol,Automatic,Un-Registered,Black,Imported,1500,15/04/2024,High,Medium,Monday,6
Suzuki Mehran VXR Euro II 2017,1225000,Lahore,2017,122000,Petrol,Not Available,Rahim Yar Khan,White,Local,800,15/04/2024,Low,High,Monday,7
Suzuki Cultus VXL 2017,2495000,Sialkot,2017,80000,Petrol,Not Available,Punjab,White,Local,1000,15/04/2024,Medium,Medium,Monday,7
Suzuki Bolan VX Euro II 2019,1520000,Mian wali,2019,80000,Petrol,Not Available,Islamabad,Solid White,Local,800,15/04/2024,Low,Medium,Monday,5
Suzuki Swift DLX Automatic 1.3 Navigation 2019,2925000,Islamabad,2019,72000,Petrol,Automatic,Lahore,Silky Silver,Local,1300,15/04/2024,Medium,Medium,Monday,5
Toyota Passo X 2017,3550000,Lahore,2017,47000,Petrol,Automatic,Punjab,Super White,Imported,1000,15/04/2024,Medium,Low,Monday,7
Honda City 1.3 i-VTEC 2019,3800000,Sialkot,2019,63000,Petrol,Not Available,Lahore,White,Local,1300,15/04/2024,Medium,Medium,Monday,5
Toyota Fortuner 2.8 Sigma 4 2018,13000000,Lahore,2018,51000,Diesel,Automatic,Islamabad,Phantom Brown,Local,2800,15/04/2024,High,Medium,Monday,6
Honda City 1.3 i-VTEC 2018,3450000,Lahore,2018,80000,Petrol,Not Available,Lahore,Taffeta White,Local,1300,15/04/2024,Medium,Medium,Monday,6
Toyota Corolla GLi 1.3 VVTi Special Edition 2018,4300000,Islamabad,2018,109000,Petrol,Not Available,Islamabad,Super White,Local,1300,15/04/2024,High,High,Monday,6
Daihatsu Mira X 2017,2910000,Sialkot,2017,70000,Petrol,Automatic,Punjab,Blue,Imported,660,15/04/2024,Medium,Medium,Monday,7
Toyota Passo X 2018,2985000,Lahore,2018,150000,Petrol,Automatic,Punjab,Black Mica Metallic,Imported,1000,15/04/2024,Medium,High,Monday,6
